Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26
34,Jean-Christophe Bahebeck,fr FRA,FWMF,Paris S-G,17,1993,11,1,241,2.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a8be386b
35,Stéphane Bahoken,cm CMR,FW,Nice,18,1992,1,0,12,0.1,0,,,0,0,,0,0,0.00,,,0.00,,Matches,5046b7d4
36,Cédric Bakambu,cd COD,FW,Sochaux,19,1991,9,0,142,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0af4dcf0
37,Djamel Bakar,km COM,FWMF,Nancy,21,1989,20,10,960,10.7,1,0,1,1,0,0,2,0,0.09,0.00,0.09,0.09,0.09,Matches,2c2a312a
38,Bobo Baldé,gn GUI,DF,Valenciennes,34,1975,15,12,1174,13.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,60c76531
39,Bobo Baldé,gn GUI,DF,Arles-Avignon,34,1975,13,13,1035,11.5,0,0,0,0,0,0,6,2,0.00,0.00,0.00,0.00,0.00,Matches,60c76531
40,Florent Balmont,fr FRA,MF,Lille,30,1980,27,26,2064,22.9,0,4,4,0,0,0,3,0,0.00,0.17,0.17,0.00,0.17,Matches,4e7bfc23
41,Habib Bamogo,bf BFA,FW,Nice,28,1982,11,2,280,3.1,1,0,1,1,0,1,3,0,0.32,0.00,0.32,0.32,0.32,Matches,db50d95f
42,Ismaël Bangoura,gn GUI,FW,Rennes,25,1985,4,1,118,1.3,2,0,2,2,0,0,0,0,1.53,0.00,1.53,1.53,1.53,Matches,d255c356
43,Pablo Barzola,ar ARG,DF,Caen,26,1983,12,11,892,9.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,d73f999f
44,Angelos Basinas,gr GRE,MF,Arles-Avignon,34,1976,4,3,206,2.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0d9168da
45,Michel Bastos,br BRA,DFMF,Lyon,26,1983,28,22,1846,20.5,5,4,9,5,0,1,3,1,0.24,0.20,0.44,0.24,0.44,Matches,014a3e8c
46,Laurent Batlles,fr FRA,MF,Saint-Étienne,34,1975,32,22,1759,19.5,4,3,7,4,0,0,4,0,0.20,0.15,0.36,0.20,0.36,Matches,3cd2fd3b
47,Moustapha Bayal Sall,sn SEN,DF,Saint-Étienne,24,1985,19,19,1703,18.9,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,74577256
48,Paul Baysse,fr FRA,DF,Brest,22,1988,31,29,2700,30.0,1,1,2,1,0,0,4,0,0.03,0.03,0.07,0.03,0.07,Matches,2515040a
49,Henri Bedimo,cm CMR,DF,Lens,26,1984,35,31,2874,31.9,0,4,4,0,0,0,3,0,0.00,0.13,0.13,0.00,0.13,Matches,0d57f1c1
50,Younès Belhanda,ma MAR,FWMF,Montpellier,20,1990,36,28,2589,28.8,3,2,5,3,0,0,8,0,0.10,0.07,0.17,0.10,0.17,Matches,e204ec12
51,David Bellion,fr FRA,FW,Bordeaux,27,1982,2,0,40,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a901d685
52,David Bellion,fr FRA,FW,Nice,27,1982,10,9,596,6.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,a901d685
53,Hatem Ben Arfa,fr FRA,FWMF,Marseille,23,1987,1,0,36,0.4,0,1,1,0,0,0,0,0,0.00,2.50,2.50,0.00,2.50,Matches,74dc806c
54,Fahid Ben Khalfallah,tn TUN,FWMF,Bordeaux,27,1982,32,26,2172,24.1,1,0,1,1,0,0,6,0,0.04,0.00,0.04,0.04,0.04,Matches,d189a874
55,Fahid Ben Khalfallah,tn TUN,FWMF,Valenciennes,27,1982,3,2,192,2.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,d189a874
56,Chaouki Ben Saada,tn TUN,FWMF,Nice,26,1984,27,15,1472,16.4,2,2,4,2,0,0,1,0,0.12,0.12,0.24,0.12,0.24,Matches,61d618fa
57,Wissam Ben Yedder,fr FRA,FWMF,Toulouse,19,1990,4,0,80,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,942b4f90
58,Yohan Benalouane,tn TUN,DF,Saint-Étienne,23,1987,1,0,76,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8309b068
59,Pascal Berenguer,fr FRA,MF,Nancy,29,1981,18,15,1323,14.7,4,1,5,4,0,0,4,1,0.27,0.07,0.34,0.27,0.34,Matches,9036cb27
60,Zakarya Bergdich,ma MAR,DFMF,Lens,21,1989,2,2,180,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,833676b4
61,Gonzalo Bergessio,ar ARG,FW,Saint-Étienne,26,1984,16,5,573,6.4,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,da001952
62,Franck Béria,fr FRA,DF,Lille,27,1983,27,25,2289,25.4,1,1,2,1,0,0,1,0,0.04,0.04,0.08,0.04,0.08,Matches,c4d64855
63,Jérémy Berthod,fr FRA,DF,Auxerre,26,1984,17,11,985,10.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,25e4a7a1
64,Yoann Bigné,fr FRA,MF,Brest,32,1977,9,4,385,4.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,6eb984d5
65,Valter Birsa,si SVN,FWMF,Auxerre,23,1986,33,27,2123,23.6,5,2,7,4,1,1,0,0,0.21,0.08,0.30,0.17,0.25,Matches,455a2b79
66,Milan Biševac,rs SRB,DF,Valenciennes,26,1983,32,32,2797,31.1,2,0,2,1,1,1,7,1,0.06,0.00,0.06,0.03,0.03,Matches,a51728e3
67,Garry Bocaly,fr FRA,DF,Montpellier,22,1988,29,27,2413,26.8,3,0,3,3,0,0,9,1,0.11,0.00,0.11,0.11,0.11,Matches,0d627659
68,Carlos Bocanegra,us USA,DF,Saint-Étienne,31,1979,34,34,3024,33.6,2,1,3,2,0,0,3,0,0.06,0.03,0.09,0.06,0.09,Matches,c76a89aa
69,Lilian Bochet,fr FRA,MF,Valenciennes,19,1991,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,53452521
70,Mathieu Bodmer,fr FRA,DFMF,Paris S-G,27,1982,28,21,1751,19.5,5,3,8,4,1,1,3,0,0.26,0.15,0.41,0.21,0.36,Matches,f3642ba8
71,Willy Boly,ci CIV,DF,Auxerre,19,1991,8,8,720,8.0,1,0,1,1,0,0,1,0,0.12,0.00,0.12,0.12,0.12,Matches,a4ac4b8f
72,Gaëtan Bong,cm CMR,DF,Valenciennes,22,1988,22,22,1917,21.3,1,2,3,1,0,0,6,0,0.05,0.09,0.14,0.05,0.14,Matches,cfd5e123
73,Laurent Bonnart,fr FRA,DF,Monaco,30,1979,25,24,2117,23.5,0,1,1,0,0,0,0,0,0.00,0.04,0.04,0.00,0.04,Matches,fbb6569e
74,Thomas Bosmel,fr FRA,GK,Caen,22,1988,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6c8622af
75,Hameur Bouazza,dz ALG,FWMF,Arles-Avignon,25,1985,9,3,352,3.9,1,1,2,1,0,0,1,0,0.26,0.26,0.51,0.26,0.51,Matches,baca4d08
76,Ryad Boudebouz,dz ALG,FWMF,Sochaux,20,1990,38,37,3230,35.9,8,8,16,5,3,3,2,0,0.22,0.22,0.45,0.14,0.36,Matches,1001ae82
77,Razak Boukari,tg TOG,FWMF,Rennes,23,1987,18,18,1522,16.9,4,0,4,3,1,1,0,0,0.24,0.00,0.24,0.18,0.18,Matches,fb47718f
78,Razak Boukari,tg TOG,FWMF,Lens,23,1987,18,14,1338,14.9,3,1,4,3,0,0,1,0,0.20,0.07,0.27,0.20,0.27,Matches,fb47718f
79,Maxime Bourgeois,fr FRA,FW,Auxerre,19,1991,3,0,41,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c268517f
80,Grégory Bourillon,fr FRA,DFMF,Lorient,26,1984,33,32,2724,30.3,0,1,1,0,0,0,10,0,0.00,0.03,0.03,0.00,0.03,Matches,0e59a941
81,Anthony Bova,fr FRA,FW,Brest,20,1990,2,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0f763d1a
82,John Boye,gh GHA,DF,Rennes,23,1987,10,8,688,7.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,861227d2
83,Daniel Braaten,no NOR,FWMF,Toulouse,28,1982,32,21,2201,24.5,5,1,6,5,0,0,2,0,0.20,0.04,0.25,0.20,0.25,Matches,81a4581a
84,Gennaro Bracigliano,fr FRA,GK,Nancy,30,1980,7,7,630,7.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8e812b0c
85,Yacine Brahimi,dz ALG,FWMF,Rennes,20,1990,22,14,1216,13.5,4,1,5,4,0,0,2,0,0.30,0.07,0.37,0.30,0.37,Matches,56b5d64e
86,Brandão,br BRA,FW,Marseille,30,1980,19,13,1045,11.6,1,4,5,1,0,0,2,0,0.09,0.34,0.43,0.09,0.43,Matches,15b4e984
87,Jérémie Bréchet,fr FRA,DFMF,Sochaux,30,1979,20,20,1800,20.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2a13c80b
88,Jimmy Briand,fr FRA,FWMF,Lyon,24,1985,33,22,2100,23.3,6,7,13,6,0,0,6,0,0.26,0.30,0.56,0.26,0.56,Matches,f83c8d6c
89,Jonathan Brison,fr FRA,DFMF,Nancy,27,1983,34,28,2530,28.1,0,3,3,0,0,0,5,0,0.00,0.11,0.11,0.00,0.11,Matches,c0bd9792
90,Moïse Brou Apanga,ga GAB,DF,Brest,28,1982,30,28,2590,28.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,9671eb3d
91,Frédéric Bulot,ga GAB,MF,Monaco,19,1990,8,3,315,3.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,335a76ea
92,Édouard Butin,fr FRA,FW,Sochaux,22,1988,18,5,515,5.7,2,1,3,2,0,0,0,0,0.35,0.17,0.52,0.35,0.52,Matches,7eeac466
93,Yohan Cabaye,fr FRA,MF,Lille,24,1986,36,36,3080,34.2,2,9,11,2,0,2,10,0,0.06,0.26,0.32,0.06,0.32,Matches,ad7b19ef
94,Rémy Cabella,fr FRA,FWMF,Arles-Avignon,20,1990,17,5,681,7.6,3,0,3,3,0,0,2,0,0.40,0.00,0.40,0.40,0.40,Matches,148e136f
95,Abdoul Camara,gn GUI,FWMF,Rennes,20,1990,24,5,773,8.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,07296190
96,Souleymane Camara,sn SEN,FW,Montpellier,27,1982,36,28,2471,27.5,4,2,6,4,0,0,4,0,0.15,0.07,0.22,0.15,0.22,Matches,c58270f8
97,Zoumana Camara,fr FRA,DF,Paris S-G,31,1979,17,14,1379,15.3,2,1,3,2,0,0,1,0,0.13,0.07,0.20,0.13,0.20,Matches,dd8ab3d6
98,Alain Cantareil,fr FRA,DF,Nice,26,1983,4,1,99,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,fb62ab99
99,Étienne Capoue,fr FRA,MF,Toulouse,22,1988,37,37,3330,37.0,2,0,2,2,0,0,5,0,0.05,0.00,0.05,0.05,0.05,Matches,5acc4a10
100,Lionel Cappone,fr FRA,GK,Lorient,31,1979,11,9,834,9.3,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,c6c0c0d4
101,Carlão,br BRA,DFMF,Sochaux,24,1986,24,19,1710,19.0,1,0,1,1,0,0,6,0,0.05,0.00,0.05,0.05,0.05,Matches,0d863fdc
102,Cédric Carrasso,fr FRA,GK,Bordeaux,28,1981,35,34,3096,34.4,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,17f5a888
103,Johann Carrasso,fr FRA,GK,Rennes,22,1988,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,223f8202
104,Fernando Cavenaghi,ar ARG,FW,Bordeaux,26,1983,2,2,161,1.8,0,1,1,0,0,0,0,0,0.00,0.56,0.56,0.00,0.56,Matches,d34453a9
105,Ceará,br BRA,DF,Paris S-G,30,1980,20,14,1240,13.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,e1d326d9
106,Mauro Cetto,ar ARG,DF,Toulouse,28,1982,25,25,2158,24.0,4,0,4,4,0,0,6,0,0.17,0.00,0.17,0.17,0.17,Matches,d530ac16
107,Sébastien Chabbert,fr FRA,GK,Monaco,32,1978,6,4,437,4.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,646e10fd
108,Kamel Chafni,ma MAR,MF,Auxerre,28,1982,22,16,1386,15.4,1,2,3,1,0,0,7,0,0.06,0.13,0.19,0.06,0.19,Matches,8e78de2d
109,Aatif Chahechouhe,ma MAR,MF,Nancy,24,1986,5,1,165,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bb300266
110,Matthieu Chalmé,fr FRA,DF,Bordeaux,29,1980,20,18,1636,18.2,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches,d6b7a972
111,Clément Chantôme,fr FRA,MF,Paris S-G,22,1987,26,26,2285,25.4,2,0,2,2,0,0,9,0,0.08,0.00,0.08,0.08,0.08,Matches,f1df248c
112,Angelos Charisteas,gr GRE,FW,Arles-Avignon,30,1980,6,3,326,3.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,676f422b
113,Aurélien Chedjou,cm CMR,DF,Lille,25,1985,34,31,2733,30.4,1,0,1,1,0,0,6,0,0.03,0.00,0.03,0.03,0.03,Matches,80e4c841
114,Éric Chelle,ml MLI,DF,Lens,32,1977,16,15,1311,14.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,5180be7d
115,Evan Chevalier,fr FRA,MF,Bordeaux,18,1992,1,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,decc912b
116,Benoît Cheyrou,fr FRA,MF,Marseille,29,1981,34,27,2464,27.4,3,6,9,3,0,0,1,0,0.11,0.22,0.33,0.11,0.33,Matches,683e9dbc
117,Michaël Chrétien,ma MAR,DF,Nancy,26,1984,26,26,2163,24.0,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches,28375a19
118,Park Chu-young,kr KOR,FWMF,Monaco,25,1985,33,32,2842,31.6,12,0,12,8,4,5,3,0,0.38,0.00,0.38,0.25,0.25,Matches,d9fa272a
119,Michaël Ciani,fr FRA,DF,Bordeaux,26,1984,29,27,2425,26.9,3,0,3,3,0,0,10,0,0.11,0.00,0.11,0.11,0.11,Matches,2ce3dc98
120,Édouard Cissé,fr FRA,MF,Marseille,32,1978,23,21,1743,19.4,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches,4fe329a7
121,Aly Cissokho,fr FRA,DF,Lyon,22,1987,29,29,2507,27.9,1,1,2,1,0,0,1,2,0.04,0.04,0.07,0.04,0.07,Matches,83a2bb30
122,Renato Civelli,ar ARG,DF,Nice,26,1983,31,31,2723,30.3,3,0,3,3,0,0,12,2,0.10,0.00,0.10,0.10,0.10,Matches,71bc7742
123,Jérémy Clément,fr FRA,MF,Paris S-G,25,1984,24,8,962,10.7,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,06cb3efe
124,François Clerc,fr FRA,DF,Nice,27,1983,29,29,2593,28.8,1,1,2,1,0,0,5,0,0.03,0.03,0.07,0.03,0.07,Matches,6cc7e81b
125,Alexandre Coeff,fr FRA,DFMF,Lens,18,1992,1,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c4065f40
126,Renaud Cohade,fr FRA,MF,Valenciennes,25,1984,31,27,2432,27.0,0,9,9,0,0,0,3,0,0.00,0.33,0.33,0.00,0.33,Matches,4e7d66f8
127,Xavier Collin,fr FRA,DF,Montpellier,35,1974,3,2,170,1.9,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,3d3610ee
128,Daniel Congré,fr FRA,DF,Toulouse,25,1985,37,37,3330,37.0,2,1,3,2,0,0,5,0,0.05,0.03,0.08,0.05,0.08,Matches,3f5b4635
129,Roy Contout,fr FRA,FW,Auxerre,25,1985,29,25,2189,24.3,3,5,8,3,0,0,6,0,0.12,0.21,0.33,0.12,0.33,Matches,a86da3b4
130,Francis Coquelin,fr FRA,DFMF,Lorient,19,1991,24,13,1178,13.1,1,1,2,1,0,0,2,1,0.08,0.08,0.15,0.08,0.15,Matches,a6951bf8
131,Emmanuel Corrèze,fr FRA,DFMF,Arles-Avignon,28,1982,8,4,396,4.4,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,1e29bc5c
132,Adama Coulibaly,ml MLI,DFMF,Auxerre,29,1980,38,38,3420,38.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,0168069e
133,Kafoumba Coulibaly,ci CIV,MF,Nice,24,1985,34,33,2935,32.6,1,2,3,1,0,0,9,0,0.03,0.06,0.09,0.03,0.09,Matches,62317599
134,Ousmane Coulibaly,ml MLI,DF,Brest,21,1989,7,5,398,4.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4661fcbc
135,Grégory Coupet,fr FRA,GK,Paris S-G,37,1972,15,15,1293,14.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,80e389fb
136,Mathieu Coutadeur,fr FRA,MF,Monaco,24,1986,18,11,965,10.7,1,0,1,1,0,0,1,1,0.09,0.00,0.09,0.09,0.09,Matches,ef8ae23b
137,Cris,br BRA,DF,Lyon,33,1977,21,20,1783,19.8,1,0,1,1,0,0,2,0,0.05,0.00,0.05,0.05,0.05,Matches,823a6cc9
138,Pierrick Cros,fr FRA,GK,Sochaux,19,1991,13,13,1170,13.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f48570a0
139,Alexandre Cuvillier,fr FRA,FWMF,Nancy,24,1986,25,17,1638,18.2,2,1,3,2,0,0,3,0,0.11,0.05,0.16,0.11,0.16,Matches,4d70a1a0
140,Omar Daf,sn SEN,DF,Brest,33,1977,28,28,2404,26.7,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches,15128a4f
141,Stéphane Dalmat,fr FRA,MF,Rennes,31,1979,33,30,2458,27.3,2,2,4,2,0,0,2,0,0.07,0.07,0.15,0.07,0.15,Matches,d5fe3aa1
142,Gaël Danic,fr FRA,MF,Valenciennes,28,1981,36,31,2626,29.2,9,6,15,9,0,0,6,0,0.31,0.21,0.51,0.31,0.51,Matches,5a529d5a
143,Romain Danzé,fr FRA,DFMF,Rennes,24,1986,38,38,3362,37.4,1,1,2,1,0,0,5,0,0.03,0.03,0.05,0.03,0.05,Matches,a5876fca
144,Filippos Darlas,gr GRE,DF,Brest,26,1983,2,2,159,1.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,1118715f
145,Mathieu Debuchy,fr FRA,DF,Lille,25,1985,35,35,3050,33.9,2,2,4,1,1,1,10,0,0.06,0.06,0.12,0.03,0.09,Matches,92232aad
146,César Delgado,ar ARG,FWMF,Lyon,28,1981,19,9,873,9.7,1,2,3,1,0,0,0,0,0.10,0.21,0.31,0.10,0.31,Matches,26517f81
147,Yohan Demont,fr FRA,DFMF,Lens,32,1978,33,30,2744,30.5,1,0,1,1,0,0,4,0,0.03,0.00,0.03,0.03,0.03,Matches,035aa51c
148,Geoffrey Dernis,fr FRA,FWMF,Montpellier,29,1980,25,14,1244,13.8,1,0,1,1,0,0,4,0,0.07,0.00,0.07,0.07,0.07,Matches,1a50eab9
149,Anthony Deroin,fr FRA,MF,Caen,31,1979,4,0,65,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c5fd02d9
150,Antoine Devaux,fr FRA,DFMF,Toulouse,25,1985,28,23,2007,22.3,1,1,2,1,0,0,4,0,0.04,0.04,0.09,0.04,0.09,Matches,8af9e002
151,Cheick Diabaté,ml MLI,FW,Bordeaux,22,1988,16,7,731,8.1,4,1,5,3,1,1,1,0,0.49,0.12,0.62,0.37,0.49,Matches,95cfe655
152,Pape Diakhaté,sn SEN,DF,Lyon,26,1984,24,23,2121,23.6,1,0,1,1,0,0,9,1,0.04,0.00,0.04,0.04,0.04,Matches,84340e6d
153,Drissa Diakité,ml MLI,DFMF,Nice,25,1985,29,24,2030,22.6,0,0,0,0,0,0,10,2,0.00,0.00,0.00,0.00,0.00,Matches,2db38ed0
