Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26
,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
1,Rafidine Abdullah,km COM,MF,Lorient,21,1994,12,6,579,6.4,1,0,1,1,0,0,6,1,0.16,0.00,0.16,0.16,0.16,Matches,4d9ee090
2,Jordan Adéoti,bj BEN,MFDF,Caen,26,1989,32,16,1718,19.1,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,508c8f3e
3,Adryan,br BRA,MFFW,Nantes,20,1994,26,19,1423,15.8,3,2,5,3,0,0,2,1,0.19,0.13,0.32,0.19,0.32,Matches,769bba76
4,Kossi Agassa,tg TOG,GK,Reims,37,1978,11,11,901,10.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,14a03f68
5,Ali Ahamada,km COM,GK,Toulouse,23,1991,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0b64b1e6
6,Jean-Daniel Akpa-Akpro,ci CIV,MF,Toulouse,22,1992,33,29,2555,28.4,1,4,5,1,0,0,12,0,0.04,0.14,0.18,0.04,0.18,Matches,fdf4b948
7,Alexis Alegue,fr FRA,MF,Nantes,18,1996,3,1,97,1.1,1,0,1,1,0,0,0,0,0.93,0.00,0.93,0.93,0.93,Matches,0f4c0bad
8,Romain Alessandrini,fr FRA,MFFW,Marseille,26,1989,22,16,1246,13.8,5,4,9,5,0,0,1,2,0.36,0.29,0.65,0.36,0.65,Matches,7a7610d2
9,Chaker Alhadhur,km COM,DF,Caen,23,1991,10,8,787,8.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,0cb40f7a
10,Ibrahim Amadou,fr FRA,MFDF,Lille,22,1993,22,18,1668,18.5,1,0,1,1,0,0,2,0,0.05,0.00,0.05,0.05,0.05,Matches,9260926b
11,Morgan Amalfitano,fr FRA,FWMF,Lille,30,1985,15,10,957,10.6,2,0,2,2,0,0,2,0,0.19,0.00,0.19,0.19,0.19,Matches,ab914649
12,Jean Ambrose,ht HAI,DF,Bordeaux,21,1993,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3fb23267
13,Benjamin André,fr FRA,MF,Rennes,24,1990,32,30,2632,29.2,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,ef9c1c95
14,Yoann Andreu,fr FRA,DF,Angers,26,1989,31,31,2722,30.2,0,1,1,0,0,0,7,0,0.00,0.03,0.03,0.00,0.03,Matches,872cd68c
15,Benjamin Angoua,ci CIV,DF,Guingamp,28,1986,18,13,1242,13.8,1,0,1,1,0,0,4,0,0.07,0.00,0.07,0.07,0.07,Matches,de715534
16,Gaël Angoula,fr FRA,DF,Angers,33,1982,13,10,1013,11.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,504d4bb0
17,Dennis Appiah,fr FRA,DF,Caen,23,1992,38,38,3420,38.0,1,1,2,1,0,0,2,0,0.03,0.03,0.05,0.03,0.05,Matches,feb5d3ab
18,Mauro Arambarri,uy URU,MF,Bordeaux,19,1995,5,2,154,1.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,58afe001
19,Alexis Araujo,pt POR,MF,Lille,18,1996,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ca56de6e
20,Sylvain Armand,fr FRA,DF,Rennes,34,1980,34,33,2991,33.2,1,1,2,1,0,1,5,0,0.03,0.03,0.06,0.03,0.06,Matches,cfa036c3
21,Benoît Assou-Ekotto,cm CMR,DF,Saint-Étienne,31,1984,20,19,1704,18.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,a557e6b0
22,Johan Audel,mq MTQ,MFFW,Nantes,31,1983,29,11,1278,14.2,2,3,5,2,0,0,4,0,0.14,0.21,0.35,0.14,0.35,Matches,216f70c6
23,Jean-Kévin Augustin,fr FRA,FW,Paris S-G,18,1997,13,4,423,4.7,1,0,1,1,0,0,1,0,0.21,0.00,0.21,0.21,0.21,Matches,97bfa797
24,Olivier Auriac,fr FRA,MF,Angers,31,1983,16,3,405,4.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,86c8c22e
25,Serge Aurier,ci CIV,DF,Paris S-G,22,1992,21,21,1886,21.0,2,2,4,2,0,0,8,0,0.10,0.10,0.19,0.10,0.19,Matches,5c2b4f07
26,Thomas Ayasse,fr FRA,MFDF,Troyes,28,1987,14,12,1014,11.3,1,0,1,1,0,0,4,1,0.09,0.00,0.09,0.09,0.09,Matches,aca9ef32
27,Floyd Ayité,tg TOG,FWMF,Bastia,26,1988,32,30,2626,29.2,8,3,11,7,1,1,2,1,0.27,0.10,0.38,0.24,0.34,Matches,fd5888a0
28,Karim Azamoum,fr FRA,MFFW,Troyes,25,1990,14,9,756,8.4,2,1,3,2,0,0,2,0,0.24,0.12,0.36,0.24,0.36,Matches,eaf71a5e
29,Ludovic Baal,gf GUF,MFDF,Rennes,29,1986,22,18,1520,16.9,0,3,3,0,0,0,0,0,0.00,0.18,0.18,0.00,0.18,Matches,d3ce9f1f
30,Maxime Baca,fr FRA,DF,Guingamp,32,1983,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3d82351b
31,Jean-Christophe Bahebeck,fr FRA,MFFW,Saint-Étienne,22,1993,16,11,837,9.3,1,0,1,1,0,0,2,0,0.11,0.00,0.11,0.11,0.11,Matches,a8be386b
32,Farès Bahlouli,fr FRA,MF,Monaco,20,1995,8,2,180,2.0,1,0,1,1,0,0,1,0,0.50,0.00,0.50,0.50,0.50,Matches,776972d5
33,Djamel Bakar,km COM,FW,Montpellier,26,1989,6,2,203,2.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2c2a312a
