Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26
,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
402,Itay Shechter,il ISR,FW,Kaiserslautern,24,1987,23,13,1352,15.0,3,0,3,3,0,0,2,1,0.20,0.00,0.20,0.20,0.20,Matches,adfc4cc1
403,Gylfi Sigurðsson,is ISL,FWMF,Hoffenheim,21,1989,7,7,573,6.4,0,1,1,0,0,0,0,0,0.00,0.16,0.16,0.00,0.16,Matches,76dd1480
404,Antônio da Silva,br BRA,MF,Dortmund,33,1978,5,2,241,2.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e87b31ae
405,Mikaël Silvestre,fr FRA,DF,Werder Bremen,33,1977,1,0,62,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4dde97ea
406,Timmy Simons,be BEL,DFMF,Nürnberg,34,1976,34,34,3040,33.8,4,3,7,1,3,3,4,0,0.12,0.09,0.21,0.03,0.12,Matches,0b3bd1fc
407,Jan Šim?nek,cz CZE,DF,Kaiserslautern,24,1987,6,6,540,6.0,0,1,1,0,0,0,1,0,0.00,0.17,0.17,0.00,0.17,Matches,526c3a7d
408,Andrew Sinkala,zm ZAM,MF,Augsburg,32,1979,12,5,559,6.2,0,1,1,0,0,0,1,0,0.00,0.16,0.16,0.00,0.16,Matches,676808bb
409,Giovanni Sio,ci CIV,FWMF,Wolfsburg,22,1989,9,1,303,3.4,0,1,1,0,0,0,1,0,0.00,0.30,0.30,0.00,0.30,Matches,0fe7f7bc
410,Tobias Sippel,de GER,GK,Kaiserslautern,23,1988,11,11,990,11.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0d8a37c2
411,Ibrahim Sissoko,ci CIV,FW,Wolfsburg,19,1991,2,2,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,77ac4b7a
