Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26
35,Daniel Aranzubia,es ESP,GK,Atlético Madrid,33,1979,1,1,84,0.9,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,0e9ce3e0
36,Vinícius Araújo,br BRA,FW,Valencia,20,1993,6,0,105,1.2,0,1,1,0,0,0,0,0,0.00,0.86,0.86,0.00,0.86,Matches,5d6b9376
37,Álvaro Arbeloa,es ESP,DF,Real Madrid,30,1983,18,14,1315,14.6,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches,6dc73abd
38,Anaitz Arbilla,es ESP,DF,Rayo Vallecano,26,1987,30,26,2382,26.5,1,0,1,1,0,0,9,1,0.04,0.00,0.04,0.04,0.04,Matches,850c0a0d
39,José Ariel Núñez,py PAR,FWMF,Osasuna,24,1988,6,2,252,2.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c98a821e
40,Emiliano Armenteros,ar ARG,MF,Osasuna,27,1986,29,27,2268,25.2,4,3,7,4,0,0,5,0,0.16,0.12,0.28,0.16,0.28,Matches,66475fb9
41,Alejandro Arribas,es ESP,DF,Osasuna,24,1989,36,36,3196,35.5,1,1,2,1,0,0,10,1,0.03,0.03,0.06,0.03,0.06,Matches,cc29324e
42,Álvaro Arroyo,es ESP,DF,Getafe,25,1988,17,16,1442,16.0,1,0,1,1,0,0,5,0,0.06,0.00,0.06,0.06,0.06,Matches,b2fa39c5
43,Sergio Asenjo,es ESP,GK,Villarreal,24,1989,35,35,3150,35.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,9f0ea33f
44,Jon Aurtenetxe,es ESP,DF,Celta Vigo,21,1992,20,17,1565,17.4,0,2,2,0,0,0,6,1,0.00,0.12,0.12,0.00,0.12,Matches,74b0e3ce
45,Ramon Azeez,ng NGA,MF,Almería,20,1992,30,21,2054,22.8,2,0,2,2,0,0,5,0,0.09,0.00,0.09,0.09,0.09,Matches,0cc474e7
46,Carlos Bacca,co COL,FW,Sevilla,26,1986,35,27,2293,25.5,14,5,19,13,1,1,4,0,0.55,0.20,0.75,0.51,0.71,Matches,09a9e921
47,Raúl Baena,es ESP,MF,Rayo Vallecano,24,1989,20,15,1222,13.6,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches,df9c9276
48,Gareth Bale,wls WAL,FWMF,Real Madrid,24,1989,27,24,2062,22.9,15,12,27,15,0,0,3,0,0.65,0.52,1.18,0.65,1.18,Matches,a58bb1e1
49,Mikel Balenziaga,es ESP,DF,Athletic Club,25,1988,31,31,2659,29.5,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,1fe67e86
50,Éver Banega,ar ARG,MF,Valencia,25,1988,18,14,1149,12.8,1,3,4,0,1,2,6,0,0.08,0.23,0.31,0.00,0.23,Matches,fa937f7a
51,Lass Bangoura,gn GUI,FWMF,Rayo Vallecano,21,1992,28,19,1785,19.8,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches,740f39d4
52,Léo Baptistão,br BRA,FWMF,Betis,20,1992,17,13,1003,11.1,1,1,2,1,0,0,3,0,0.09,0.09,0.18,0.09,0.18,Matches,35f6db55
53,Léo Baptistão,br BRA,FWMF,Atlético Madrid,20,1992,5,1,125,1.4,0,1,1,0,0,0,0,0,0.00,0.72,0.72,0.00,0.72,Matches,35f6db55
54,Javier Baraja,es ESP,DFMF,Valladolid,32,1980,12,6,520,5.8,0,1,1,0,0,0,4,0,0.00,0.17,0.17,0.00,0.17,Matches,6514cd55
55,Hélder Barbosa,pt POR,FWMF,Almería,26,1987,28,7,986,11.0,1,0,1,1,0,0,2,0,0.09,0.00,0.09,0.09,0.09,Matches,e0fd942a
56,Heinz Barmettler,do DOM,DF,Valladolid,26,1987,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cf153d8e
57,Antonio Barragán,es ESP,DFMF,Valencia,26,1987,20,17,1493,16.6,0,3,3,0,0,0,3,2,0.00,0.18,0.18,0.00,0.18,Matches,487d9b09
58,David Barral,es ESP,FW,Levante,30,1983,32,25,2250,25.0,7,0,7,6,1,2,12,0,0.28,0.00,0.28,0.24,0.24,Matches,d99f9282
59,Marc Bartra,es ESP,DF,Barcelona,22,1991,20,17,1592,17.7,1,1,2,1,0,0,3,0,0.06,0.06,0.11,0.06,0.11,Matches,b742cc0d
60,Carlos Bellvís,es ESP,DF,Celta Vigo,28,1985,1,1,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,fbe35ca3
61,Dani Benítez,es ESP,MF,Granada,26,1987,9,4,327,3.6,0,1,1,0,0,0,1,1,0.00,0.28,0.28,0.00,0.28,Matches,51c34a32
62,Karim Benzema,fr FRA,FW,Real Madrid,25,1987,35,34,2733,30.4,17,8,25,17,0,0,2,0,0.56,0.26,0.82,0.56,0.82,Matches,70d74ece
63,Markel Bergara,es ESP,MF,Real Sociedad,27,1986,32,32,2717,30.2,1,2,3,1,0,0,4,0,0.03,0.07,0.10,0.03,0.10,Matches,04a65a8f
64,Zakarya Bergdich,ma MAR,DFMF,Valladolid,24,1989,22,19,1514,16.8,0,2,2,0,0,0,6,1,0.00,0.12,0.12,0.00,0.12,Matches,833676b4
65,Mario Bermejo,es ESP,FW,Celta Vigo,34,1978,13,2,340,3.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,c8dcfee8
66,Juan Bernat,es ESP,DFFW,Valencia,20,1993,32,26,2493,27.7,1,2,3,1,0,0,2,0,0.04,0.07,0.11,0.04,0.11,Matches,433dc9a2
67,Marc Bertrán,es ESP,DF,Osasuna,31,1982,29,28,2454,27.3,0,3,3,0,0,0,5,0,0.00,0.11,0.11,0.00,0.11,Matches,89a12cef
68,Beto,pt POR,GK,Sevilla,31,1982,33,33,2925,32.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,3b4941e4
69,Thievy Bifouma,cg CGO,FWMF,Espanyol,21,1992,11,2,390,4.3,3,0,3,3,0,0,0,0,0.69,0.00,0.69,0.69,0.69,Matches,5978dc3c
70,Richmond Boakye,gh GHA,FW,Elche,20,1993,31,12,1219,13.5,6,1,7,6,0,0,2,0,0.44,0.07,0.52,0.44,0.52,Matches,27f0fcda
71,Richard Boateng,gh GHA,MF,Granada,21,1992,1,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,788acb37
72,Alberto Botía,es ESP,DF,Elche,24,1989,33,33,2872,31.9,0,1,1,0,0,0,15,1,0.00,0.03,0.03,0.00,0.03,Matches,7f6bff1f
73,Yacine Brahimi,dz ALG,FWMF,Granada,23,1990,35,33,2770,30.8,3,4,7,2,1,1,7,1,0.10,0.13,0.23,0.06,0.19,Matches,56b5d64e
74,Christian Bravo,cl CHI,FWMF,Granada,19,1993,2,0,66,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,28024156
75,Claudio Bravo,cl CHI,GK,Real Sociedad,30,1983,37,37,3330,37.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,10072610
76,Alberto Bueno,es ESP,FWMF,Rayo Vallecano,25,1988,37,31,2475,27.5,11,4,15,11,0,0,3,0,0.40,0.15,0.55,0.40,0.55,Matches,9b878773
77,Diego Buonanotte,ar ARG,FWMF,Granada,25,1988,24,9,1054,11.7,0,1,1,0,0,0,6,0,0.00,0.09,0.09,0.00,0.09,Matches,4680cb30
78,Sergio Busquets,es ESP,MF,Barcelona,25,1988,32,30,2649,29.4,1,1,2,1,0,0,11,0,0.03,0.03,0.07,0.03,0.07,Matches,5ab0ea87
79,Willy Caballero,ar ARG,GK,Málaga,31,1981,38,38,3420,38.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,a179d516
80,Gustavo Cabral,ar ARG,DF,Celta Vigo,27,1985,23,23,1950,21.7,1,0,1,1,0,0,8,0,0.05,0.00,0.05,0.05,0.05,Matches,92b4a127
81,Liassine Cadamuro,dz ALG,DF,Real Sociedad,25,1988,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e3a83cb9
82,Cala,es ESP,DF,Sevilla,23,1989,9,9,770,8.6,1,0,1,1,0,0,6,2,0.12,0.00,0.12,0.12,0.12,Matches,fe05804b
83,Ignacio Camacho,es ESP,MF,Málaga,23,1990,33,27,2383,26.5,5,0,5,5,0,0,7,0,0.19,0.00,0.19,0.19,0.19,Matches,8ed9b33a
84,Víctor Camarasa,es ESP,MF,Levante,19,1994,3,0,96,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b2d03887
85,Sergio Canales,es ESP,FWMF,Valencia,22,1991,19,7,835,9.3,0,2,2,0,0,0,1,0,0.00,0.22,0.22,0.00,0.22,Matches,a6de370d
86,Sergio Canales,es ESP,FWMF,Real Sociedad,22,1991,16,13,1032,11.5,2,0,2,2,0,0,3,0,0.17,0.00,0.17,0.17,0.17,Matches,a6de370d
87,Cani,es ESP,MF,Villarreal,31,1981,26,24,1996,22.2,3,6,9,3,0,0,4,0,0.14,0.27,0.41,0.14,0.41,Matches,b493db11
88,Joan Capdevila,es ESP,DF,Espanyol,35,1978,5,2,237,2.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,69697a6d
89,José Carlos,es ESP,FWMF,Rayo Vallecano,26,1987,3,1,126,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6738f3c6
90,Juan Carlos,es ESP,GK,Villarreal,26,1987,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bc5adc98
91,Daniel Carriço,pt POR,DFMF,Sevilla,24,1988,22,22,1934,21.5,2,0,2,2,0,0,8,0,0.09,0.00,0.09,0.09,0.09,Matches,e1deea75
92,Federico Cartabia,ar ARG,MF,Valencia,20,1993,25,16,1410,15.7,0,1,1,0,0,0,4,0,0.00,0.06,0.06,0.00,0.06,Matches,a8e6bebf
93,Dani Carvajal,es ESP,DF,Real Madrid,21,1992,31,25,2238,24.9,2,2,4,2,0,0,5,0,0.08,0.08,0.16,0.08,0.16,Matches,4958bfb2
94,Víctor Casadesús,es ESP,FW,Levante,28,1985,14,13,1042,11.6,1,2,3,1,0,0,1,2,0.09,0.17,0.26,0.09,0.26,Matches,73cd0a2a
95,Casemiro,br BRA,MF,Real Madrid,21,1992,12,1,290,3.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4d224fe8
96,Kiko Casilla,es ESP,GK,Espanyol,26,1986,37,37,3323,36.9,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,58bc7d18
97,Iker Casillas,es ESP,GK,Real Madrid,32,1981,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1ddbb0da
98,Nery Castillo,mx MEX,DFFW,Rayo Vallecano,29,1984,11,5,456,5.1,2,0,2,1,1,1,0,0,0.39,0.00,0.39,0.20,0.20,Matches,bb34761d
99,Chory Castro,uy URU,FWMF,Real Sociedad,28,1984,23,12,1026,11.4,2,3,5,2,0,0,1,0,0.18,0.26,0.44,0.18,0.44,Matches,8cc3d96e
100,Diego Castro,es ESP,FWMF,Getafe,31,1982,32,27,2270,25.2,1,6,7,0,1,2,3,0,0.04,0.24,0.28,0.00,0.24,Matches,3ddc0a25
101,Jonny Castro,es ESP,DFMF,Celta Vigo,19,1994,26,23,2169,24.1,0,2,2,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08,Matches,e28868f3
102,Rubén Castro,es ESP,FWMF,Betis,32,1981,25,22,2014,22.4,10,1,11,10,0,2,4,0,0.45,0.04,0.49,0.45,0.49,Matches,d109f62b
103,Zé Castro,pt POR,DF,Rayo Vallecano,30,1983,19,19,1700,18.9,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,ea2434db
104,Dani Ceballos,es ESP,MF,Betis,16,1996,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c0617e2b
105,Álvaro Cejudo,es ESP,MF,Osasuna,29,1984,30,27,2019,22.4,2,0,2,2,0,0,5,1,0.09,0.00,0.09,0.09,0.09,Matches,a39b23eb
106,Júlio César,br BRA,GK,Getafe,26,1986,5,5,448,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f4213f59
107,Charles,br BRA,FW,Celta Vigo,29,1984,30,29,2315,25.7,12,3,15,12,0,1,5,1,0.47,0.12,0.58,0.47,0.58,Matches,c4b8bcf4
108,Chechu,es ESP,DF,Villarreal,31,1982,19,17,1525,16.9,0,1,1,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,Matches,e98f3a6a
109,Roberto Chen,pa PAN,DFMF,Málaga,19,1994,2,2,180,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,55bff95f
110,Denis Cheryshev,ru RUS,FWMF,Sevilla,22,1990,4,1,90,1.0,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,0ac94a23
111,Javier Chica,es ESP,DF,Betis,28,1985,25,22,1944,21.6,2,0,2,2,0,0,8,1,0.09,0.00,0.09,0.09,0.09,Matches,991b2cec
112,Christian,es ESP,DF,Almería,27,1985,4,4,324,3.6,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,1d5a68fe
113,Chuli,es ESP,FWMF,Betis,22,1991,11,4,445,4.9,0,1,1,0,0,0,2,0,0.00,0.20,0.20,0.00,0.20,Matches,24efffbf
114,Domingo Cisma,es ESP,DF,Elche,31,1982,19,18,1611,17.9,0,1,1,0,0,0,8,1,0.00,0.06,0.06,0.00,0.06,Matches,4d85b73c
115,Carlos Clerc,es ESP,DFMF,Espanyol,21,1992,1,1,66,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,33a61a52
116,David Cobeño,es ESP,GK,Rayo Vallecano,31,1982,5,4,426,4.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,df7b0840
117,Jordi Codina,es ESP,GK,Getafe,31,1982,9,7,665,7.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,812088cd
118,Alexandre Coeff,fr FRA,DFMF,Granada,21,1992,13,8,780,8.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,c4065f40
119,Fábio Coentrão,pt POR,DF,Real Madrid,25,1988,10,8,654,7.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,0f8bd0a6
120,Coke,es ESP,DF,Sevilla,26,1987,25,23,2082,23.1,3,1,4,3,0,0,7,0,0.13,0.04,0.17,0.13,0.17,Matches,6d8f8441
121,Diego Colotto,ar ARG,DF,Espanyol,32,1981,31,30,2733,30.4,4,1,5,4,0,0,5,0,0.13,0.03,0.16,0.13,0.16,Matches,d9d4e0c0
122,Adrián Colunga,es ESP,FWMF,Getafe,28,1984,27,16,1479,16.4,4,1,5,4,0,0,4,0,0.24,0.06,0.30,0.24,0.30,Matches,2212dd4e
123,Jhon Córdoba,co COL,FW,Espanyol,20,1993,28,15,1360,15.1,4,0,4,4,0,0,7,0,0.26,0.00,0.26,0.26,0.26,Matches,9f381d8b
124,Ferran Corominas,es ESP,FWMF,Elche,30,1983,36,33,2960,32.9,6,4,10,6,0,1,8,0,0.18,0.12,0.30,0.18,0.30,Matches,46d0c528
125,Corona,es ESP,MF,Almería,32,1981,23,12,1114,12.4,1,2,3,1,0,0,4,0,0.08,0.16,0.24,0.08,0.24,Matches,4798bc33
126,Diego Costa,es ESP,FW,Atlético Madrid,24,1988,35,34,2948,32.8,27,3,30,22,5,8,7,0,0.82,0.09,0.92,0.67,0.76,Matches,a190d597
127,Jaume Costa,es ESP,DF,Villarreal,25,1988,30,26,2465,27.4,1,1,2,1,0,0,12,0,0.04,0.04,0.07,0.04,0.07,Matches,808d48f3
128,Ricardo Costa,pt POR,DF,Valencia,32,1981,20,20,1710,19.0,3,0,3,3,0,0,7,1,0.16,0.00,0.16,0.16,0.16,Matches,cd7325e1
129,David Costas,es ESP,DF,Celta Vigo,18,1995,17,13,1210,13.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,545e2f01
130,Antonio Cotán,es ESP,MF,Sevilla,17,1995,2,2,180,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,d92dd30e
131,Thibaut Courtois,be BEL,GK,Atlético Madrid,21,1992,37,37,3330,37.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,1840e36d
132,Sebastián Cristóforo,uy URU,MF,Sevilla,19,1993,12,4,531,5.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,3c05c659
133,Christian Cueva,pe PER,MF,Rayo Vallecano,21,1991,1,0,29,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,57376761
134,Sergi Darder,es ESP,MF,Málaga,19,1993,29,25,2216,24.6,2,2,4,2,0,0,6,0,0.08,0.08,0.16,0.08,0.16,Matches,070a3904
135,Manu del Moral,es ESP,FW,Elche,29,1984,24,19,1423,15.8,2,1,3,2,0,0,3,0,0.13,0.06,0.19,0.13,0.19,Matches,1026f88d
136,Moisés Delgado,es ESP,DF,Sevilla,19,1994,2,1,95,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,248c409d
137,Ángel Di María,ar ARG,FWMF,Real Madrid,25,1988,34,27,2357,26.2,4,17,21,4,0,0,6,0,0.15,0.65,0.80,0.15,0.80,Matches,19cda00b
138,Pape Diakhaté,sn SEN,DF,Granada,29,1984,14,14,1114,12.4,0,1,1,0,0,0,5,1,0.00,0.08,0.08,0.00,0.08,Matches,84340e6d
139,Baba Diawara,sn SEN,FW,Levante,25,1988,20,11,947,10.5,3,2,5,3,0,0,0,0,0.29,0.19,0.48,0.29,0.48,Matches,09b7100a
140,Óscar Díaz,es ESP,FWMF,Almería,29,1984,30,13,1212,13.5,4,0,4,4,0,0,4,0,0.30,0.00,0.30,0.30,0.30,Matches,5a5ed410
141,Diego,br BRA,MF,Atlético Madrid,28,1985,13,4,518,5.8,1,1,2,1,0,0,2,0,0.17,0.17,0.35,0.17,0.35,Matches,255a478a
142,Papakouli Diop,sn SEN,MF,Levante,27,1986,34,33,2743,30.5,4,0,4,4,0,1,10,1,0.13,0.00,0.13,0.13,0.13,Matches,7329018e
143,Giovani dos Santos,mx MEX,FWMF,Villarreal,24,1989,31,26,2195,24.4,11,8,19,10,1,2,2,0,0.45,0.33,0.78,0.41,0.74,Matches,7dba6233
144,Jonathan dos Santos,mx MEX,MF,Barcelona,23,1990,3,0,22,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,91872dec
145,Sebastián Dubarbier,ar ARG,DFFW,Almería,27,1986,27,26,2297,25.5,1,0,1,1,0,0,11,1,0.04,0.00,0.04,0.04,0.04,Matches,83877c7c
146,Duda,pt POR,DFFW,Málaga,33,1980,24,20,1741,19.3,2,5,7,1,1,1,10,2,0.10,0.26,0.36,0.05,0.31,Matches,13d41642
147,Patrick Ebert,de GER,FWMF,Valladolid,26,1987,13,13,990,11.0,3,5,8,3,0,1,7,1,0.27,0.45,0.73,0.27,0.73,Matches,92d24319
148,Borja Ekiza,es ESP,DF,Athletic Club,25,1988,1,1,35,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6465e1c9
149,Eliseu,pt POR,DFMF,Málaga,29,1983,28,18,1650,18.3,2,2,4,2,0,0,9,0,0.11,0.11,0.22,0.11,0.22,Matches,981869fc
150,Gorka Elustondo,es ESP,DFMF,Real Sociedad,26,1987,20,11,1077,12.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,7b309e55
151,Adri Embarba,es ESP,FWMF,Rayo Vallecano,21,1992,11,0,351,3.9,0,1,1,0,0,0,0,0,0.00,0.26,0.26,0.00,0.26,Matches,db8f0eba
152,Sergio Escudero,es ESP,DFMF,Getafe,23,1989,19,18,1480,16.4,2,2,4,2,0,0,11,1,0.12,0.12,0.24,0.12,0.24,Matches,b0616e3d
153,Esteban,es ESP,GK,Almería,38,1975,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,e4fc2638
154,Dani Estrada,es ESP,DFMF,Real Sociedad,26,1987,3,3,225,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,519412fd
