Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38
45,Karim Bellarabi,de GER,FWDF,Leverkusen,29,1990,26,17,1424,15.8,4,6,10,4,0,0,2,0,6.4,6.4,5.0,11.4,106,43,207,0.25,0.38,0.63,0.25,0.63,0.40,0.32,0.72,0.40,0.72,Matches,bee0bab1
46,Lars Bender,de GER,DFMF,Leverkusen,30,1989,18,16,1373,15.3,2,1,3,2,0,0,3,0,0.9,0.9,1.3,2.3,38,109,49,0.13,0.07,0.20,0.13,0.20,0.06,0.09,0.15,0.06,0.15,Matches,c50281a0
47,Sven Bender,de GER,DF,Leverkusen,30,1989,33,33,2726,30.3,2,1,3,2,0,0,3,0,1.7,1.7,0.3,1.9,4,91,4,0.07,0.03,0.10,0.07,0.10,0.06,0.01,0.06,0.06,0.06,Matches,070ec0b1
48,László Bénes,sk SVK,MF,M'Gladbach,21,1997,22,10,898,10.0,0,4,4,0,0,0,3,0,1.4,1.4,3.7,5.1,17,66,48,0.00,0.40,0.40,0.00,0.40,0.14,0.37,0.52,0.14,0.52,Matches,fe888e39
49,Keanan Bennetts,eng ENG,MF,M'Gladbach,20,1999,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,f4c7c708
50,Ramy Bensebaini,dz ALG,DF,M'Gladbach,24,1995,19,16,1448,16.1,5,3,8,3,2,2,8,1,4.4,2.8,2.4,5.2,31,70,68,0.31,0.19,0.50,0.19,0.37,0.27,0.15,0.42,0.17,0.32,Matches,378825c7
51,Valon Berisha,xk KVX,MF,Düsseldorf,26,1993,13,12,941,10.5,0,1,1,0,0,0,1,0,0.9,0.9,0.7,1.6,10,35,54,0.00,0.10,0.10,0.00,0.10,0.09,0.07,0.16,0.09,0.16,Matches,d5575935
52,Jordan Beyer,de GER,DF,M'Gladbach,19,2000,3,0,110,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,9af1f9ff
53,Ermin Bi?ak?i?,ba BIH,DF,Hoffenheim,29,1990,21,13,1176,13.1,2,0,2,2,0,0,0,0,0.6,0.6,0.1,0.8,17,45,4,0.15,0.00,0.15,0.15,0.15,0.05,0.01,0.06,0.05,0.06,Matches,7aac47fe
54,Leonardo Bittencourt,de GER,MF,Hoffenheim,25,1993,1,0,3,0.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,0,1,0.00,0.00,0.00,0.00,0.00,0.99,0.00,0.99,0.99,0.99,Matches,dc62fbee
55,Leonardo Bittencourt,de GER,FWMF,Werder Bremen,25,1993,28,23,1889,21.0,4,2,6,4,0,0,6,0,2.9,2.9,2.4,5.3,58,57,162,0.19,0.10,0.29,0.19,0.29,0.14,0.11,0.25,0.14,0.25,Matches,dc62fbee
56,Jérôme Boateng,de GER,DF,Bayern Munich,30,1988,24,23,1796,20.0,0,2,2,0,0,0,5,1,0.3,0.3,1.7,1.9,6,128,4,0.00,0.10,0.10,0.00,0.10,0.01,0.08,0.10,0.01,0.10,Matches,2db2fd7b
57,Adam Bodzek,de GER,MF,Düsseldorf,33,1985,28,22,2015,22.4,0,0,0,0,0,0,10,0,0.8,0.8,0.3,1.1,4,74,13,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Matches,bb8a42fa
58,Jean-Paul Boëtius,nl NED,MF,Mainz 05,25,1994,28,26,2266,25.2,4,5,9,4,0,0,5,0,3.7,3.7,3.5,7.2,56,128,100,0.16,0.20,0.36,0.16,0.36,0.15,0.14,0.29,0.15,0.29,Matches,635f2732
59,Melayro Bogarde,nl NED,DF,Hoffenheim,17,2002,2,1,51,0.6,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,1,3,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14,Matches,1fda91b3
60,Dennis Borkowski,de GER,FW,RB Leipzig,17,2002,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,78b9e99c
61,Robin Bormuth,de GER,DF,Düsseldorf,23,1995,3,2,181,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,d728acae
62,Sebastiaan Bornauw,be BEL,DF,Köln,20,1999,28,28,2447,27.2,6,0,6,6,0,0,5,1,2.7,2.7,0.6,3.2,12,76,5,0.22,0.00,0.22,0.22,0.22,0.10,0.02,0.12,0.10,0.12,Matches,01834aa0
63,Brandon Borrello,au AUS,MFFW,Freiburg,24,1995,7,4,298,3.3,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.6,6,2,23,0.00,0.00,0.00,0.00,0.00,0.13,0.05,0.18,0.13,0.18,Matches,b4d90315
64,Nassim Boujellab,ma MAR,MFFW,Schalke 04,20,1999,11,3,419,4.7,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.5,5,8,16,0.00,0.00,0.00,0.00,0.00,0.07,0.03,0.10,0.07,0.10,Matches,541127d5
65,Dedryck Boyata,be BEL,DF,Hertha BSC,28,1990,28,28,2436,27.1,4,1,5,4,0,0,8,1,1.5,1.5,0.8,2.3,11,52,4,0.15,0.04,0.18,0.15,0.18,0.06,0.03,0.09,0.06,0.09,Matches,7c473e12
66,Can Bozdogan,de GER,MF,Schalke 04,18,2001,3,3,235,2.6,0,0,0,0,0,0,2,1,0.1,0.1,0.0,0.1,5,12,6,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Matches,b797f558
67,Julian Brandt,de GER,MFFW,Dortmund,23,1996,33,25,2203,24.5,3,7,10,3,0,0,0,0,3.6,3.6,5.4,9.0,59,188,183,0.12,0.29,0.41,0.12,0.41,0.15,0.22,0.37,0.15,0.37,Matches,a167537f
68,Josip Brekalo,hr CRO,MFFW,Wolfsburg,21,1998,30,19,1670,18.6,3,4,7,3,0,0,0,0,3.8,3.8,5.8,9.7,82,89,146,0.16,0.22,0.38,0.16,0.38,0.21,0.31,0.52,0.21,0.52,Matches,d4a2533d
69,John Brooks,us USA,DF,Wolfsburg,26,1993,25,25,2224,24.7,0,1,1,0,0,0,4,0,1.2,1.2,1.7,2.9,14,81,6,0.00,0.04,0.04,0.00,0.04,0.05,0.07,0.12,0.05,0.12,Matches,e27da244
70,Daniel Brosinski,de GER,DF,Mainz 05,31,1988,26,16,1709,19.0,2,4,6,1,1,1,3,0,2.0,1.2,6.0,7.2,43,77,88,0.11,0.21,0.32,0.05,0.26,0.10,0.32,0.42,0.06,0.38,Matches,a7813ac4
71,Jeffrey Bruma,nl NED,DF,Wolfsburg,27,1991,9,9,810,9.0,0,0,0,0,0,0,1,0,0.8,0.8,0.0,0.8,2,13,0,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09,Matches,fbffc4b1
72,Jeffrey Bruma,nl NED,DF,Mainz 05,27,1991,8,8,675,7.5,0,0,0,0,0,0,3,0,0.6,0.6,0.0,0.6,3,18,0,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08,Matches,fbffc4b1
73,Jacob Bruun Larsen,dk DEN,FWMF,Hoffenheim,20,1998,11,5,391,4.3,0,1,1,0,0,0,0,0,0.2,0.2,1.9,2.1,19,11,31,0.00,0.23,0.23,0.00,0.23,0.05,0.44,0.49,0.05,0.49,Matches,4e204552
74,Jacob Bruun Larsen,dk DEN,FW,Dortmund,20,1998,4,0,68,0.8,0,1,1,0,0,0,0,0,0.0,0.0,0.5,0.5,2,1,8,0.00,1.32,1.32,0.00,1.32,0.00,0.62,0.62,0.00,0.62,Matches,4e204552
75,Marius Bülter,de GER,MFFW,Union Berlin,26,1993,32,28,2321,25.8,7,1,8,7,0,0,1,0,3.7,3.7,3.8,7.5,70,49,132,0.27,0.04,0.31,0.27,0.31,0.14,0.15,0.29,0.14,0.29,Matches,ab5b7dc1
76,Guido Burgstaller,at AUT,FW,Schalke 04,30,1989,21,13,1234,13.7,0,1,1,0,0,0,3,0,3.9,3.9,1.1,4.9,16,26,93,0.00,0.07,0.07,0.00,0.07,0.28,0.08,0.36,0.28,0.36,Matches,2bcc6d52
77,Jonathan Burkardt,de GER,FWMF,Mainz 05,19,2000,8,3,253,2.8,1,0,1,1,0,0,0,0,0.7,0.7,0.1,0.8,5,3,11,0.36,0.00,0.36,0.36,0.36,0.27,0.03,0.30,0.27,0.30,Matches,05f99a4a
78,Roman Bürki,ch SUI,GK,Dortmund,28,1990,31,31,2770,30.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,9d12e142
79,Daniel Caligiuri,it ITA,MFFW,Schalke 04,31,1988,28,26,2293,25.5,2,2,4,1,1,1,5,0,3.4,2.6,3.2,5.8,66,105,131,0.08,0.08,0.16,0.04,0.12,0.13,0.12,0.26,0.10,0.23,Matches,d1273f09
80,Emre Can,de GER,MFDF,Dortmund,25,1994,12,10,955,10.6,2,0,2,2,0,0,5,0,1.2,1.2,0.5,1.7,18,54,15,0.19,0.00,0.19,0.19,0.19,0.11,0.05,0.16,0.11,0.16,Matches,a65ce836
81,Koen Casteels,be BEL,GK,Wolfsburg,27,1992,26,26,2340,26.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,db401046
82,Timothy Chandler,us USA,DFMF,Eint Frankfurt,29,1990,22,12,1220,13.6,5,1,6,5,0,0,4,0,2.0,2.0,1.6,3.6,25,46,91,0.37,0.07,0.44,0.37,0.44,0.15,0.12,0.27,0.15,0.27,Matches,b3b7f5a6
83,Kwon Chang-hoon,kr KOR,MFFW,Freiburg,25,1994,23,6,676,7.5,2,0,2,2,0,0,0,0,2.1,2.1,1.0,3.1,14,29,62,0.27,0.00,0.27,0.27,0.27,0.28,0.14,0.42,0.28,0.42,Matches,7961f7aa
84,Darko Churlinov,mk MKD,MF,Köln,19,2000,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,5,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.26,0.00,0.26,Matches,c6608135
85,Per Ciljan Skjelbred,no NOR,MF,Hertha BSC,32,1987,24,21,1628,18.1,0,0,0,0,0,0,4,0,0.0,0.0,0.1,0.1,14,75,17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,Matches,ecab64a0
86,Christian Clemens,de GER,FW,Köln,27,1991,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.51,0.51,0.00,0.51,Matches,612cb8d3
87,Jamilu Collins,ng NGA,DF,Paderborn 07,24,1994,30,30,2668,29.6,1,2,3,1,0,1,9,1,2.1,1.3,1.4,2.7,101,133,57,0.03,0.07,0.10,0.03,0.10,0.07,0.05,0.12,0.04,0.09,Matches,33a95e0a
88,Kingsley Coman,fr FRA,FWMF,Bayern Munich,23,1996,24,17,1505,16.7,4,3,7,4,0,0,2,0,4.7,4.7,4.8,9.4,113,75,329,0.24,0.18,0.42,0.24,0.42,0.28,0.29,0.56,0.28,0.56,Matches,042e8a49
89,Jhon Córdoba,co COL,FW,Köln,26,1993,29,23,1998,22.2,13,2,15,13,0,0,5,0,8.9,8.9,1.6,10.4,30,24,134,0.59,0.09,0.68,0.59,0.68,0.40,0.07,0.47,0.40,0.47,Matches,9f381d8b
90,Sergio Córdova,ve VEN,FW,Augsburg,21,1997,16,4,367,4.1,2,1,3,2,0,0,0,0,1.3,1.3,0.9,2.2,8,7,11,0.49,0.25,0.74,0.49,0.74,0.32,0.22,0.53,0.32,0.53,Matches,229cd98a
91,Danny da Costa,de GER,DFFW,Eint Frankfurt,26,1993,19,15,1389,15.4,1,4,5,1,0,0,0,0,1.6,1.6,4.2,5.8,40,52,144,0.06,0.26,0.32,0.06,0.32,0.10,0.27,0.37,0.10,0.37,Matches,5ddb8f9f
92,Philippe Coutinho,br BRA,MFFW,Bayern Munich,27,1992,23,15,1411,15.7,8,6,14,7,1,1,0,0,8.6,7.8,4.0,11.8,57,151,128,0.51,0.38,0.89,0.45,0.83,0.55,0.25,0.80,0.50,0.75,Matches,0ef89a37
93,Mickaël Cuisance,fr FRA,MFFW,Bayern Munich,19,1999,9,3,307,3.4,1,0,1,1,0,0,1,0,0.6,0.6,0.2,0.8,8,17,15,0.29,0.00,0.29,0.29,0.29,0.17,0.07,0.24,0.17,0.24,Matches,5722eced
94,Matheus Cunha,br BRA,FWMF,Hertha BSC,20,1999,11,9,744,8.3,5,0,5,5,0,0,3,0,3.3,3.3,0.5,3.8,25,21,30,0.60,0.00,0.60,0.60,0.60,0.40,0.06,0.46,0.40,0.46,Matches,dc62b55d
95,Matheus Cunha,br BRA,FWMF,RB Leipzig,20,1999,10,2,279,3.1,0,1,1,0,0,0,0,0,2.0,2.0,0.9,2.9,9,12,13,0.00,0.32,0.32,0.00,0.32,0.64,0.29,0.93,0.64,0.93,Matches,dc62b55d
96,Rafael Czichos,de GER,DF,Köln,29,1990,26,26,2207,24.5,1,1,2,1,0,0,4,1,1.7,1.7,0.5,2.2,30,83,7,0.04,0.04,0.08,0.04,0.08,0.07,0.02,0.09,0.07,0.09,Matches,b0a0698b
97,Moanes Dabbur,il ISR,FW,Hoffenheim,27,1992,14,11,766,8.5,4,0,4,4,0,0,4,0,3.9,3.9,0.9,4.8,9,27,65,0.47,0.00,0.47,0.47,0.47,0.45,0.11,0.57,0.45,0.57,Matches,eac044ad
98,Mahmoud Dahoud,de GER,MF,Dortmund,23,1996,12,6,558,6.2,0,1,1,0,0,0,1,0,0.9,0.9,0.8,1.7,7,42,11,0.00,0.16,0.16,0.00,0.16,0.14,0.12,0.27,0.14,0.27,Matches,db4ed67b
99,Leon Dajaku,de GER,DFMF,Bayern Munich,18,2001,2,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,aeaf1bc1
100,Vladimír Darida,cz CZE,MF,Hertha BSC,28,1990,28,25,2256,25.1,3,4,7,3,0,0,8,1,3.1,3.1,4.5,7.7,43,117,106,0.12,0.16,0.28,0.12,0.28,0.12,0.18,0.31,0.12,0.31,Matches,3eb0f2df
101,Alphonso Davies,ca CAN,DF,Bayern Munich,18,2000,29,24,2234,24.8,3,5,8,3,0,0,4,1,2.3,2.3,4.3,6.6,121,135,191,0.12,0.20,0.32,0.12,0.32,0.09,0.17,0.27,0.09,0.27,Matches,d781d855
