Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38
,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,-9999
107,Tim Dierßen,de GER,MF,Hannover 96,22,1996,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,96f8ab0c
108,Javairô Dilrosun,nl NED,FWMF,Hertha BSC,20,1998,17,7,898,10.0,2,3,5,2,0,0,2,0,0.5,0.5,1.9,2.4,36,22,64,0.20,0.30,0.50,0.20,0.50,0.05,0.20,0.24,0.05,0.24,Matches,34a0f5ff
109,Giulio Donati,it ITA,DF,Mainz 05,28,1990,9,6,625,6.9,0,0,0,0,0,0,2,0,0.1,0.1,0.6,0.7,13,32,33,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.10,0.01,0.10,Matches,22051fbe
110,Ji Dong-won,kr KOR,MFFW,Augsburg,27,1991,14,10,891,9.9,4,1,5,4,0,0,2,0,1.6,1.6,1.0,2.6,29,42,53,0.40,0.10,0.51,0.40,0.51,0.16,0.10,0.26,0.16,0.26,Matches,7d841904
111,Anastasios Donis,gr GRE,FWMF,Stuttgart,21,1996,24,11,962,10.7,5,2,7,5,0,0,4,0,2.9,2.9,1.0,3.9,33,8,79,0.47,0.19,0.65,0.47,0.65,0.27,0.10,0.37,0.27,0.37,Matches,0f26fd24
112,Aleksandar Dragovi?,at AUT,DF,Leverkusen,27,1991,18,13,1335,14.8,2,0,2,2,0,0,4,0,0.8,0.8,0.1,0.9,10,70,2,0.13,0.00,0.13,0.13,0.13,0.05,0.01,0.06,0.05,0.06,Matches,6fd8a334
113,Josip Drmi?,ch SUI,FW,M'Gladbach,25,1992,5,2,222,2.5,2,0,2,2,0,0,0,0,1.4,1.4,0.0,1.4,7,1,18,0.81,0.00,0.81,0.81,0.81,0.56,0.01,0.57,0.56,0.57,Matches,15ea94de
114,Jaroslav Drobný,cz CZE,GK,Düsseldorf,38,1979,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,e4a30d8c
115,Marvin Ducksch,de GER,FW,Düsseldorf,24,1994,16,8,823,9.1,1,1,2,1,0,0,1,0,1.6,1.6,1.8,3.4,8,33,61,0.11,0.11,0.22,0.11,0.22,0.18,0.20,0.38,0.18,0.38,Matches,638a4d71
116,Ondrej Duda,sk SVK,MF,Hertha BSC,23,1994,32,30,2563,28.5,11,5,16,11,0,0,7,0,7.0,7.0,5.8,12.8,36,141,116,0.39,0.18,0.56,0.39,0.56,0.25,0.20,0.45,0.25,0.45,Matches,79ca3e23
117,Johannes Eggestein,de GER,FWMF,Werder Bremen,20,1998,23,12,1113,12.4,4,1,5,4,0,0,0,0,4.6,4.6,1.8,6.4,42,35,121,0.32,0.08,0.40,0.32,0.40,0.38,0.14,0.52,0.38,0.52,Matches,d571df78
118,Maximilian Eggestein,de GER,MF,Werder Bremen,21,1996,34,34,3052,33.9,5,4,9,5,0,0,4,0,2.1,2.1,4.6,6.7,77,199,127,0.15,0.12,0.27,0.15,0.27,0.06,0.14,0.20,0.06,0.20,Matches,beb882a8
119,Josip Elez,hr CRO,DF,Hannover 96,24,1994,10,7,646,7.2,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,14,29,0,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.03,0.01,0.03,Matches,eafac393
120,Nico Elvedi,ch SUI,DF,M'Gladbach,21,1996,30,30,2623,29.1,2,1,3,2,0,0,1,0,1.4,1.4,0.7,2.1,53,118,11,0.07,0.03,0.10,0.07,0.10,0.05,0.02,0.07,0.05,0.07,Matches,48035304
121,Breel Embolo,ch SUI,FW,Schalke 04,21,1997,20,15,1345,14.9,5,1,6,5,0,0,4,0,4.2,4.2,2.9,7.1,31,23,111,0.33,0.07,0.40,0.33,0.40,0.28,0.19,0.47,0.28,0.47,Matches,0b4f388a
122,Patrick Erras,de GER,MF,Nürnberg,23,1995,19,13,1222,13.6,0,1,1,0,0,0,1,0,0.8,0.7,0.8,1.5,3,37,3,0.00,0.07,0.07,0.00,0.07,0.06,0.06,0.12,0.05,0.11,Matches,e3f6253d
123,Michael Esser,de GER,GK,Hannover 96,30,1987,32,32,2880,32.0,0,0,0,0,0,0,3,0,0.0,0.0,0.5,0.5,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,83e0eeb4
124,Alexander Esswein,de GER,MFFW,Stuttgart,28,1990,17,15,1251,13.9,0,0,0,0,0,0,3,0,1.7,1.7,1.3,3.0,34,24,138,0.00,0.00,0.00,0.00,0.00,0.12,0.10,0.22,0.12,0.22,Matches,b48215cd
125,Ewerton,br BRA,DF,Nürnberg,29,1989,18,15,1341,14.9,0,0,0,0,0,0,2,0,0.6,0.6,0.1,0.7,2,20,0,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.04,0.04,0.04,Matches,78cd577c
126,Marco Fabián,mx MEX,FW,Eint Frankfurt,29,1989,1,1,62,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,0,2,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10,Matches,e665a2db
127,Ralf Fährmann,de GER,GK,Schalke 04,29,1988,17,16,1470,16.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,1e43fad8
128,Simon Falette,gn GUI,DF,Eint Frankfurt,26,1992,7,7,600,6.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,16,3,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches,b82880c6
129,Felipe,br BRA,DF,Hannover 96,31,1987,17,14,1095,12.2,2,0,2,2,0,0,5,1,1.1,1.1,0.0,1.1,7,24,2,0.16,0.00,0.16,0.16,0.16,0.09,0.00,0.09,0.09,0.09,Matches,de164de6
130,Ohis Felix Uduokhai,de GER,DF,Wolfsburg,20,1997,11,2,244,2.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,5,15,4,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches,677da306
131,Gelson Fernandes,ch SUI,MF,Eint Frankfurt,31,1986,28,28,2225,24.7,1,0,1,1,0,0,10,1,0.8,0.8,0.3,1.1,3,72,5,0.04,0.00,0.04,0.04,0.04,0.03,0.01,0.04,0.03,0.04,Matches,8e58987d
132,Oliver Fink,de GER,MF,Düsseldorf,36,1982,18,13,1055,11.7,3,0,3,3,0,0,4,0,0.7,0.7,0.6,1.3,15,51,33,0.26,0.00,0.26,0.26,0.26,0.06,0.05,0.11,0.06,0.11,Matches,316162b6
133,Alfreð Finnbogason,is ISL,FW,Augsburg,29,1989,18,17,1335,14.8,10,1,11,6,4,4,2,0,10.6,7.5,2.4,9.8,21,27,110,0.67,0.07,0.74,0.40,0.47,0.71,0.16,0.88,0.50,0.66,Matches,f9e7c4ac
134,Mark Flekken,nl NED,GK,Freiburg,25,1993,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,a92ab7be
135,Emil Forsberg,se SWE,MFFW,RB Leipzig,26,1991,20,14,1249,13.9,4,7,11,1,3,3,0,0,4.8,2.5,4.5,7.0,40,84,95,0.29,0.50,0.79,0.07,0.58,0.35,0.33,0.67,0.18,0.50,Matches,9a2e0ccc
136,Iver Fossum,no NOR,MF,Hannover 96,22,1996,9,5,455,5.1,0,0,0,0,0,0,0,0,0.2,0.2,1.1,1.3,4,12,14,0.00,0.00,0.00,0.00,0.00,0.04,0.22,0.26,0.04,0.26,Matches,ce218223
137,Raphael Framberger,de GER,DFMF,Augsburg,22,1995,7,6,548,6.1,0,0,0,0,0,0,2,0,0.0,0.0,1.5,1.5,23,22,24,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.24,0.00,0.24,Matches,626fab5f
138,Mike Frantz,de GER,MFFW,Freiburg,31,1986,31,29,2216,24.6,2,1,3,2,0,0,2,0,1.7,1.7,1.5,3.1,36,33,68,0.08,0.04,0.12,0.08,0.12,0.07,0.06,0.13,0.07,0.13,Matches,482b70ad
139,Marco Friedl,at AUT,DF,Werder Bremen,20,1998,7,5,474,5.3,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,3,24,7,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches,f86ad3f5
140,Alexander Fuchs,de GER,MFFW,Nürnberg,21,1997,9,8,655,7.3,1,0,1,1,0,0,3,0,0.6,0.6,0.7,1.3,11,30,23,0.14,0.00,0.14,0.14,0.14,0.08,0.10,0.17,0.08,0.17,Matches,9c9bd01f
141,Niclas Füllkrug,de GER,FW,Hannover 96,25,1993,14,13,1112,12.4,2,1,3,1,1,1,1,0,3.8,3.1,0.9,3.9,24,46,102,0.16,0.08,0.24,0.08,0.16,0.31,0.07,0.38,0.25,0.32,Matches,4f16405e
142,Mijat Ga?inovi?,rs SRB,MF,Eint Frankfurt,23,1995,29,16,1626,18.1,0,1,1,0,0,0,3,0,1.5,1.5,1.8,3.4,44,75,85,0.00,0.06,0.06,0.00,0.06,0.09,0.10,0.19,0.09,0.19,Matches,16daec92
143,Jean-Philippe Gbamin,ci CIV,MF,Mainz 05,22,1995,31,30,2672,29.7,2,1,3,2,0,0,3,0,1.4,1.4,1.9,3.3,67,135,67,0.07,0.03,0.10,0.07,0.10,0.05,0.06,0.11,0.05,0.11,Matches,6bd603db
144,Theodor Gebre Selassie,cz CZE,DF,Werder Bremen,31,1986,32,32,2814,31.3,3,2,5,3,0,0,2,0,3.9,3.9,2.0,5.9,42,131,151,0.10,0.06,0.16,0.10,0.16,0.13,0.06,0.19,0.13,0.19,Matches,3f65898c
145,Dennis Geiger,de GER,MF,Hoffenheim,20,1998,4,2,246,2.7,0,1,1,0,0,0,1,0,0.1,0.1,0.9,1.0,6,18,4,0.00,0.37,0.37,0.00,0.37,0.05,0.31,0.36,0.05,0.36,Matches,37f606f0
146,Christian Gentner,de GER,MFFW,Stuttgart,32,1985,29,24,2018,22.4,0,5,5,0,0,0,3,0,2.5,2.5,2.1,4.6,33,134,65,0.00,0.22,0.22,0.00,0.22,0.11,0.09,0.20,0.11,0.20,Matches,a4f94a0d
147,Yannick Gerhardt,de GER,MF,Wolfsburg,24,1994,30,28,2455,27.3,2,2,4,2,0,0,2,0,3.5,3.5,3.1,6.6,74,95,155,0.07,0.07,0.15,0.07,0.15,0.13,0.11,0.24,0.13,0.24,Matches,62ab9184
148,Fabian Giefer,de GER,GK,Augsburg,28,1990,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches,fbefefdb
149,Niko Gießelmann,de GER,DF,Düsseldorf,26,1991,30,29,2593,28.8,0,3,3,0,0,0,2,0,1.3,1.3,3.2,4.5,54,116,100,0.00,0.10,0.10,0.00,0.10,0.04,0.11,0.16,0.04,0.16,Matches,7242b495
150,Daniel Ginczek,de GER,FW,Wolfsburg,27,1991,24,12,1276,14.2,6,2,8,6,0,0,4,0,3.8,3.8,1.6,5.4,34,25,103,0.42,0.14,0.56,0.42,0.56,0.27,0.11,0.38,0.27,0.38,Matches,e5f63987
151,Matthias Ginter,de GER,DF,M'Gladbach,24,1994,27,27,2379,26.4,2,0,2,2,0,0,2,0,1.8,1.8,1.0,2.8,61,151,19,0.08,0.00,0.08,0.08,0.08,0.07,0.04,0.11,0.07,0.11,Matches,f521b80a
152,Serge Gnabry,de GER,FWMF,Bayern Munich,23,1995,30,21,1762,19.6,10,5,15,10,0,0,0,0,9.4,9.4,6.9,16.3,101,69,236,0.51,0.26,0.77,0.51,0.77,0.48,0.35,0.83,0.48,0.83,Matches,88e357ef
153,Kevin Goden,de GER,DFMF,Nürnberg,19,1999,5,3,273,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,2,4,7,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,25c633b0
154,Mario Gómez,de GER,FW,Stuttgart,33,1985,31,25,2211,24.6,7,2,9,7,0,0,4,1,9.3,9.3,2.7,12.0,18,37,111,0.28,0.08,0.37,0.28,0.37,0.38,0.11,0.49,0.38,0.49,Matches,71a20ce8
155,Jérôme Gondorf,de GER,MFFW,Freiburg,30,1988,25,13,1296,14.4,2,2,4,2,0,0,3,0,1.5,1.5,3.1,4.7,22,54,62,0.14,0.14,0.28,0.14,0.28,0.10,0.22,0.32,0.10,0.32,Matches,49ffe0f2
156,Nicolás González,ar ARG,FWMF,Stuttgart,20,1998,30,23,2162,24.0,2,3,5,2,0,0,2,1,6.3,6.3,3.9,10.2,62,51,154,0.08,0.12,0.21,0.08,0.21,0.26,0.16,0.42,0.26,0.42,Matches,2374aaca
157,Leon Goretzka,de GER,MF,Bayern Munich,23,1995,30,23,2023,22.5,8,4,12,8,0,0,3,0,6.3,6.3,2.5,8.8,58,112,79,0.36,0.18,0.53,0.36,0.53,0.28,0.11,0.39,0.28,0.39,Matches,cc86b9a3
158,Felix Götze,de GER,MF,Augsburg,20,1998,6,0,126,1.4,1,0,1,1,0,0,0,0,1.1,1.1,0.0,1.1,0,4,2,0.71,0.00,0.71,0.71,0.71,0.75,0.00,0.75,0.75,0.75,Matches,ee7cdd0c
159,Mario Götze,de GER,FWMF,Dortmund,26,1992,26,19,1674,18.6,7,7,14,7,0,0,0,0,4.7,4.7,6.2,10.9,54,80,182,0.38,0.38,0.75,0.38,0.75,0.25,0.33,0.59,0.25,0.59,Matches,9efa1d25
160,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,27,1991,25,24,2092,23.2,0,2,2,0,0,0,4,0,0.7,0.7,2.0,2.7,25,127,2,0.00,0.09,0.09,0.00,0.09,0.03,0.09,0.12,0.03,0.12,Matches,1025db8e
161,Michael Gregoritsch,at AUT,MFFW,Augsburg,24,1994,32,28,2487,27.6,6,2,8,5,1,1,4,0,10.1,9.3,2.5,11.8,36,102,145,0.22,0.07,0.29,0.18,0.25,0.36,0.09,0.45,0.34,0.43,Matches,8e235926
162,Vincenzo Grifo,it ITA,MFFW,Hoffenheim,25,1993,7,3,335,3.7,1,2,3,0,1,1,0,0,1.5,0.7,0.6,1.3,15,22,36,0.27,0.54,0.81,0.00,0.54,0.40,0.16,0.56,0.19,0.35,Matches,54e4866f
163,Vincenzo Grifo,it ITA,MFFW,Freiburg,25,1993,16,16,1427,15.9,6,3,9,5,1,1,1,0,3.6,2.9,3.2,6.1,63,68,110,0.38,0.19,0.57,0.32,0.50,0.23,0.20,0.43,0.18,0.38,Matches,54e4866f
164,Florian Grillitsch,at AUT,MF,Hoffenheim,22,1995,30,27,2394,26.6,0,3,3,0,0,0,8,0,1.3,1.3,2.9,4.2,54,177,14,0.00,0.11,0.11,0.00,0.11,0.05,0.11,0.16,0.05,0.16,Matches,ffbbc83b
165,Marko Gruji?,rs SRB,MF,Hertha BSC,22,1996,22,20,1780,19.8,5,1,6,5,0,0,5,0,4.4,4.4,1.7,6.1,45,112,43,0.25,0.05,0.30,0.25,0.30,0.22,0.09,0.31,0.22,0.31,Matches,8b8e759d
166,Raphaël Guerreiro,pt POR,FWDF,Dortmund,24,1993,23,17,1527,17.0,2,6,8,2,0,0,2,0,2.8,2.8,3.6,6.4,51,100,126,0.12,0.35,0.47,0.12,0.47,0.16,0.21,0.38,0.16,0.38,Matches,048a1cbc
167,Josuha Guilavogui,fr FRA,MF,Wolfsburg,27,1990,19,18,1570,17.4,2,1,3,2,0,0,5,0,1.0,1.0,0.3,1.4,10,69,14,0.11,0.06,0.17,0.11,0.17,0.06,0.02,0.08,0.06,0.08,Matches,e6c43eec
168,Péter Gulácsi,hu HUN,GK,RB Leipzig,28,1990,33,33,2925,32.5,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches,bcb2ccd8
169,Manuel Gulde,de GER,DF,Freiburg,27,1991,21,20,1712,19.0,1,0,1,1,0,0,3,0,0.9,0.9,0.1,1.0,19,58,2,0.05,0.00,0.05,0.05,0.05,0.05,0.01,0.05,0.05,0.05,Matches,25ab9c9c
170,Christian Günter,de GER,DFMF,Freiburg,25,1993,32,32,2879,32.0,0,5,5,0,0,0,4,1,1.2,1.2,3.6,4.8,97,89,201,0.00,0.16,0.16,0.00,0.16,0.04,0.11,0.15,0.04,0.15,Matches,8593f88c
171,Ahmet Gürleyen,de GER,DF,Mainz 05,19,1999,1,0,13,0.1,0,0,0,0,0,0,0,0,0.6,0.6,0.0,0.6,1,0,1,0.00,0.00,0.00,0.00,0.00,4.24,0.00,4.24,4.24,4.24,Matches,c58a9db7
172,Jonathan de Guzmán,nl NED,MF,Eint Frankfurt,30,1987,28,17,1564,17.4,3,6,9,3,0,0,4,0,3.2,3.2,4.2,7.4,29,91,53,0.17,0.35,0.52,0.17,0.52,0.18,0.24,0.43,0.18,0.43,Matches,1bcca8b8
173,Janik Haberer,de GER,MFFW,Freiburg,24,1994,27,26,2340,26.0,1,3,4,1,0,0,5,1,1.3,1.3,3.3,4.6,30,105,80,0.04,0.12,0.15,0.04,0.15,0.05,0.13,0.18,0.05,0.18,Matches,70dcf94d
174,Alexander Hack,de GER,DF,Mainz 05,24,1993,14,11,1020,11.3,1,1,2,1,0,0,1,0,0.9,0.9,0.5,1.4,12,46,2,0.09,0.09,0.18,0.09,0.18,0.08,0.05,0.12,0.08,0.12,Matches,a5ec3ede
175,Benjamin Hadži?,ba BIH,FWMF,Hannover 96,19,1999,3,0,25,0.3,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,3.60,3.60,0.00,3.60,0.00,0.16,0.16,0.00,0.16,Matches,f765bb88
176,André Hahn,de GER,FWMF,Augsburg,27,1990,28,21,2052,22.8,4,4,8,4,0,0,7,0,2.9,2.9,4.1,7.0,41,29,127,0.18,0.18,0.35,0.18,0.35,0.13,0.18,0.31,0.13,0.31,Matches,cd82452e
177,Amadou Haidara,ml MLI,MF,RB Leipzig,20,1998,9,4,378,4.2,1,0,1,1,0,0,1,0,0.6,0.6,0.6,1.1,10,32,13,0.24,0.00,0.24,0.24,0.24,0.14,0.13,0.27,0.14,0.27,Matches,92432bc6
178,Achraf Hakimi,ma MAR,DF,Dortmund,19,1998,21,19,1740,19.3,2,4,6,2,0,0,4,0,1.7,1.7,2.9,4.6,72,107,106,0.10,0.21,0.31,0.10,0.31,0.09,0.15,0.24,0.09,0.24,Matches,e42d61c7
179,Sébastien Haller,ci CIV,FW,Eint Frankfurt,24,1994,29,23,2182,24.2,15,9,24,12,3,3,3,0,13.1,10.7,6.1,16.8,30,57,169,0.62,0.37,0.99,0.49,0.87,0.54,0.25,0.79,0.44,0.69,Matches,ba115a40
180,Marcel Halstenberg,de GER,DFFW,RB Leipzig,26,1991,28,27,2414,26.8,3,6,9,1,2,2,2,0,3.6,2.0,7.5,9.5,56,124,133,0.11,0.22,0.34,0.04,0.26,0.13,0.28,0.41,0.07,0.35,Matches,8ff2354e
181,Genki Haraguchi,jp JPN,MFDF,Hannover 96,27,1991,28,22,2133,23.7,0,3,3,0,0,0,1,0,2.6,2.6,2.8,5.4,60,82,78,0.00,0.13,0.13,0.00,0.13,0.11,0.12,0.23,0.11,0.23,Matches,f24ea523
182,Amine Harit,ma MAR,MFFW,Schalke 04,21,1997,18,12,1082,12.0,1,1,2,1,0,0,1,0,1.0,1.0,1.2,2.2,64,59,89,0.08,0.08,0.17,0.08,0.17,0.09,0.10,0.18,0.09,0.18,Matches,e7d59f4f
183,Martin Harnik,at AUT,FWMF,Werder Bremen,31,1987,18,10,828,9.2,4,2,6,4,0,0,2,0,5.8,5.8,1.7,7.5,14,17,97,0.43,0.22,0.65,0.43,0.65,0.63,0.18,0.81,0.63,0.81,Matches,99b7584f
184,Makoto Hasebe,jp JPN,DFMF,Eint Frankfurt,34,1984,28,28,2520,28.0,0,0,0,0,0,0,4,0,0.1,0.1,1.0,1.0,30,141,2,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.00,0.04,Matches,9ab16552
185,Kai Havertz,de GER,MFFW,Leverkusen,19,1999,34,33,2894,32.2,17,3,20,14,3,3,2,0,12.1,9.7,3.0,12.7,107,207,263,0.53,0.09,0.62,0.44,0.53,0.38,0.09,0.47,0.30,0.39,Matches,fed7cb61
186,Thorgan Hazard,be BEL,FWMF,M'Gladbach,25,1993,33,33,2873,31.9,10,11,21,7,3,5,1,0,9.8,5.9,8.9,14.8,167,130,321,0.31,0.34,0.66,0.22,0.56,0.31,0.28,0.59,0.18,0.46,Matches,50871bcc
187,Dominique Heintz,de GER,DF,Freiburg,24,1993,34,34,3053,33.9,1,1,2,1,0,0,5,0,0.8,0.8,1.0,1.7,47,137,5,0.03,0.03,0.06,0.03,0.06,0.02,0.03,0.05,0.02,0.05,Matches,699fb8db
188,Rouwen Hennings,de GER,FW,Düsseldorf,30,1987,29,19,1833,20.4,7,4,11,6,1,1,3,0,8.5,7.7,3.1,10.9,15,53,119,0.34,0.20,0.54,0.29,0.49,0.42,0.15,0.57,0.38,0.53,Matches,17611373
189,Benjamin Henrichs,de GER,DF,Leverkusen,21,1997,1,1,63,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,3,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,0a89e877
190,Patrick Herrmann,de GER,FWDF,M'Gladbach,27,1991,24,10,1079,12.0,3,2,5,3,0,0,1,0,1.5,1.5,3.0,4.4,42,43,110,0.25,0.17,0.42,0.25,0.42,0.12,0.25,0.37,0.12,0.37,Matches,dfb6490a
191,Martin Hinteregger,at AUT,DF,Augsburg,25,1992,18,18,1575,17.5,2,0,2,2,0,0,0,0,0.9,0.9,0.7,1.6,16,65,2,0.11,0.00,0.11,0.11,0.11,0.05,0.04,0.09,0.05,0.09,Matches,080440a4
192,Martin Hinteregger,at AUT,DF,Eint Frankfurt,25,1992,14,14,1142,12.7,1,0,1,1,0,0,3,0,1.2,1.2,0.2,1.4,9,47,4,0.08,0.00,0.08,0.08,0.08,0.09,0.01,0.11,0.09,0.11,Matches,080440a4
193,Marwin Hitz,ch SUI,GK,Dortmund,30,1987,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2e7ff968
194,André Hoffmann,de GER,DFMF,Düsseldorf,25,1993,13,11,1049,11.7,0,0,0,0,0,0,4,0,0.3,0.3,0.1,0.4,6,24,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches,34b306a1
195,Nicolas Höfler,de GER,MF,Freiburg,28,1990,18,18,1615,17.9,0,0,0,0,0,0,6,0,0.8,0.8,1.2,2.0,14,92,11,0.00,0.00,0.00,0.00,0.00,0.04,0.07,0.11,0.04,0.11,Matches,5d8e331f
196,Jonas Hofmann,de GER,MF,M'Gladbach,26,1992,27,21,1911,21.2,5,5,10,4,1,2,2,0,5.5,3.9,3.3,7.3,58,145,117,0.24,0.24,0.47,0.19,0.42,0.26,0.16,0.42,0.19,0.34,Matches,2903a856
197,Lucas Höler,de GER,FW,Freiburg,24,1994,26,11,1006,11.2,4,0,4,4,0,0,0,0,3.9,3.9,0.4,4.3,22,25,86,0.36,0.00,0.36,0.36,0.36,0.35,0.03,0.38,0.35,0.38,Matches,ca618d23
198,Gerrit Holtmann,ph PHI,FWMF,Mainz 05,23,1995,4,1,145,1.6,0,0,0,0,0,0,2,0,0.1,0.1,0.4,0.5,5,3,14,0.00,0.00,0.00,0.00,0.00,0.07,0.25,0.32,0.07,0.32,Matches,2979c05a
199,Justin Hoogma,nl NED,DFMF,Hoffenheim,20,1998,2,1,111,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,10,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,816192f0
200,Lukáš Hrádecký,fi FIN,GK,Leverkusen,28,1989,32,32,2880,32.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,ad3389d5
201,Branimir Hrgota,se SWE,FW,Eint Frankfurt,25,1993,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,710fbdd1
202,Benjamin Hübner,de GER,DF,Hoffenheim,29,1989,10,9,813,9.0,0,0,0,0,0,0,2,0,0.7,0.7,0.0,0.7,6,32,1,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08,Matches,99de6b6f
203,Mats Hummels,de GER,DF,Bayern Munich,29,1988,21,20,1775,19.7,1,1,2,1,0,0,1,0,2.4,2.4,1.0,3.4,19,138,6,0.05,0.05,0.10,0.05,0.10,0.12,0.05,0.17,0.12,0.17,Matches,05d548d8
204,Vedad Ibiševi?,ba BIH,FW,Hertha BSC,33,1984,28,24,1807,20.1,10,2,12,9,1,1,5,1,12.4,11.8,1.4,13.2,14,38,111,0.50,0.10,0.60,0.45,0.55,0.62,0.07,0.69,0.59,0.66,Matches,c3fd9887
205,Ivo Ili?evi?,hr CRO,MF,Nürnberg,31,1986,3,0,39,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,1,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,4e3e4138
206,Stefan Ilsanker,at AUT,DFMF,RB Leipzig,29,1989,19,10,933,10.4,0,0,0,0,0,0,5,1,0.5,0.5,0.3,0.8,2,39,4,0.00,0.00,0.00,0.00,0.00,0.05,0.03,0.08,0.05,0.08,Matches,8494acc4
207,Emiliano Insúa,ar ARG,DF,Stuttgart,29,1989,27,24,2114,23.5,2,2,4,2,0,0,4,1,0.5,0.5,2.5,3.0,70,105,108,0.09,0.09,0.17,0.09,0.17,0.02,0.11,0.13,0.02,0.13,Matches,f3cccffe
208,Mikael Ishak,se SWE,FW,Nürnberg,25,1993,29,22,1917,21.3,4,3,7,4,0,1,1,0,4.5,3.8,2.1,5.9,25,27,100,0.19,0.14,0.33,0.19,0.33,0.21,0.10,0.31,0.18,0.28,Matches,0c3057a9
