Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26
,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
1,David Abraham,ar ARG,DF,Eint Frankfurt,30,1986,30,30,2584,28.7,1,1,2,1,0,0,5,1,0.03,0.03,0.07,0.03,0.07,Matches,565bf0da
2,Amir Abrashi,al ALB,MF,Freiburg,26,1990,20,16,1320,14.7,1,0,1,1,0,0,3,0,0.07,0.00,0.07,0.07,0.07,Matches,1c08a3c8
3,René Adler,de GER,GK,Hamburger SV,31,1985,19,19,1710,19.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,f71890f5
4,David Alaba,at AUT,DF,Bayern Munich,24,1992,32,29,2506,27.8,4,4,8,4,0,0,1,0,0.14,0.14,0.29,0.14,0.29,Matches,05439de2
5,Thiago Alcántara,es ESP,MF,Bayern Munich,25,1991,27,26,2288,25.4,6,5,11,6,0,0,4,0,0.24,0.20,0.43,0.24,0.43,Matches,77e84962
6,Sami Allagui,tn TUN,FWMF,Hertha BSC,30,1986,12,0,181,2.0,1,0,1,0,1,1,2,0,0.50,0.00,0.50,0.00,0.00,Matches,96d9f642
7,Allan,br BRA,MF,Hertha BSC,19,1997,15,8,798,8.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,b15e93aa
8,Xabi Alonso,es ESP,MF,Bayern Munich,34,1981,27,22,1903,21.1,3,2,5,3,0,0,6,0,0.14,0.09,0.24,0.14,0.24,Matches,dc001a06
9,Halil Alt?ntop,tr TUR,MF,Augsburg,33,1982,31,17,1605,17.8,6,2,8,6,0,0,1,0,0.34,0.11,0.45,0.34,0.45,Matches,efcdb132
10,Hamit Alt?ntop,tr TUR,MF,Darmstadt 98,33,1982,16,15,1362,15.1,0,0,0,0,0,1,3,0,0.00,0.00,0.00,0.00,0.00,Matches,98e33da5
11,Nadiem Amiri,de GER,MFFW,Hoffenheim,19,1996,33,20,1989,22.1,2,4,6,2,0,0,2,0,0.09,0.18,0.27,0.09,0.27,Matches,555d5edd
12,Dennis Aogo,de GER,MFDF,Schalke 04,29,1987,7,3,290,3.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,c311243f
13,Charles Aránguiz,cl CHI,MF,Leverkusen,27,1989,26,22,1815,20.2,2,2,4,1,1,2,8,2,0.10,0.10,0.20,0.05,0.15,Matches,56413b1f
14,Maximilian Arnold,de GER,MF,Wolfsburg,22,1994,32,28,2423,26.9,2,3,5,2,0,0,9,0,0.07,0.11,0.19,0.07,0.19,Matches,86e119e0
15,Bar?? Atik,de GER,FWMF,Hoffenheim,21,1995,3,0,70,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d452e43d
16,Pierre-Emerick Aubameyang,ga GAB,FW,Dortmund,27,1989,32,31,2779,30.9,31,3,34,29,2,4,3,0,1.00,0.10,1.10,0.94,1.04,Matches,d5dd5f1f
17,Donis Avdijaj,xk KVX,MF,Schalke 04,19,1996,9,2,298,3.3,2,0,2,2,0,0,1,0,0.60,0.00,0.60,0.60,0.60,Matches,e65a7469
18,Florian Baak,de GER,DF,Hertha BSC,17,1999,2,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,150d5992
19,Holger Badstuber,de GER,DF,Schalke 04,27,1989,10,10,862,9.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,45b7edae
20,Holger Badstuber,de GER,DF,Bayern Munich,27,1989,1,0,29,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,45b7edae
21,Nabil Bahoui,se SWE,MF,Hamburger SV,25,1991,1,1,66,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8689dccc
22,Daniel Baier,de GER,MF,Augsburg,32,1984,27,27,2393,26.6,1,3,4,1,0,0,5,0,0.04,0.11,0.15,0.04,0.15,Matches,f261abcb
23,Leon Bailey,jm JAM,FWMF,Leverkusen,18,1997,8,0,140,1.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,3a233281
24,Leon Balogun,ng NGA,DF,Mainz 05,28,1988,17,13,1023,11.4,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,78e68b4d
25,Patrick Banggaard,dk DEN,DF,Darmstadt 98,22,1994,9,9,810,9.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,02d819d2
26,Philipp Bargfrede,de GER,MF,Werder Bremen,27,1989,11,4,455,5.1,1,1,2,1,0,0,3,0,0.20,0.20,0.40,0.20,0.40,Matches,3f7cd8f1
27,Aymen Barkok,ma MAR,MF,Eint Frankfurt,18,1998,18,6,659,7.3,2,2,4,2,0,0,1,0,0.27,0.27,0.55,0.27,0.55,Matches,a2a85828
28,Fin Bartels,de GER,FWMF,Werder Bremen,29,1987,31,23,2219,24.7,8,6,14,8,0,0,4,0,0.32,0.24,0.57,0.32,0.57,Matches,acc7b7ec
29,Marc Bartra,es ESP,DF,Dortmund,25,1991,19,18,1560,17.3,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,b742cc0d
30,Robert Bauer,de GER,DFMF,Werder Bremen,21,1995,27,25,2122,23.6,1,3,4,1,0,0,5,0,0.04,0.13,0.17,0.04,0.17,Matches,9b88e120
31,Oliver Baumann,de GER,GK,Hoffenheim,26,1990,34,34,3060,34.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,47064058
32,Julian Baumgartlinger,at AUT,MF,Leverkusen,28,1988,22,19,1561,17.3,0,1,1,0,0,0,1,0,0.00,0.06,0.06,0.00,0.06,Matches,69374ff5
33,Riechedly Bazoer,nl NED,MF,Wolfsburg,19,1996,12,12,969,10.8,0,1,1,0,0,0,5,0,0.00,0.09,0.09,0.00,0.09,Matches,da59a197
