Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26
,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
453,Rodri,es ESP,FW,Zaragoza,22,1990,12,8,634,7.0,2,0,2,2,0,0,3,0,0.28,0.00,0.28,0.28,0.28,Matches,5200dce9
454,Rodri,es ESP,DF,Rayo Vallecano,27,1984,4,3,211,2.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,7fa4aa89
455,Ángel Rodríguez,es ESP,FW,Levante,25,1987,10,2,294,3.3,1,1,2,1,0,0,0,0,0.31,0.31,0.61,0.31,0.61,Matches,8cfc2f69
456,Cristian Rodríguez,uy URU,MF,Atlético Madrid,26,1985,33,12,1350,15.0,1,0,1,1,0,0,2,0,0.07,0.00,0.07,0.07,0.07,Matches,dcd67568
457,José Rodríguez,es ESP,MF,Real Madrid,17,1994,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,55e81c76
458,Juan Rodríguez,es ESP,MF,Getafe,30,1982,9,7,533,5.9,2,1,3,2,0,0,1,0,0.34,0.17,0.51,0.34,0.51,Matches,25c3c939
459,Raúl Rodríguez,es ESP,DF,Espanyol,24,1987,22,17,1605,17.8,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,815a6c71
460,Víctor Rodríguez,es ESP,FWMF,Zaragoza,23,1989,33,26,2069,23.0,2,6,8,2,0,0,3,0,0.09,0.26,0.35,0.09,0.35,Matches,15781606
461,Romaric,ci CIV,MF,Zaragoza,29,1983,12,7,472,5.2,0,1,1,0,0,0,0,1,0.00,0.19,0.19,0.00,0.19,Matches,9bb5c5e0
462,Jaime Romero,es ESP,FWMF,Granada,22,1990,11,2,259,2.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,e28205f4
463,Cristiano Ronaldo,pt POR,FWMF,Real Madrid,27,1985,34,30,2716,30.2,34,10,44,28,6,7,9,0,1.13,0.33,1.46,0.93,1.26,Matches,dea698d9
464,Javier Ros,es ESP,MF,Real Sociedad,22,1990,6,0,77,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6b2f1a78
465,Rubén,es ESP,DF,Osasuna,30,1982,16,15,1325,14.7,1,0,1,1,0,0,6,1,0.07,0.00,0.07,0.07,0.07,Matches,d0c06281
466,Rubén,es ESP,GK,Rayo Vallecano,28,1984,30,29,2614,29.0,0,0,0,0,0,0,8,1,0.00,0.00,0.00,0.00,0.00,Matches,24279b8b
467,Álex Rubio,es ESP,FWMF,Sevilla,19,1993,2,0,30,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c8c36c4f
468,Álvaro Rubio,es ESP,DFMF,Valladolid,33,1979,35,34,2809,31.2,0,2,2,0,0,0,8,0,0.00,0.06,0.06,0.00,0.06,Matches,149770b8
469,Jesús Rueda,es ESP,DFMF,Valladolid,25,1987,28,26,2414,26.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,9d8ba8ec
470,Víctor Ruiz,es ESP,DFMF,Valencia,23,1989,26,17,1640,18.2,0,2,2,0,0,0,7,0,0.00,0.11,0.11,0.00,0.11,Matches,b3dc6eca
471,Antonio Rukavina,rs SRB,DF,Valladolid,28,1984,37,37,3314,36.8,1,2,3,1,0,0,5,1,0.03,0.05,0.08,0.03,0.08,Matches,e12d7851
472,Simão Sabrosa,pt POR,MF,Espanyol,32,1979,26,18,1511,16.8,3,2,5,3,0,0,5,0,0.18,0.12,0.30,0.18,0.30,Matches,76a65612
473,Diogo Salomão,pt POR,FWMF,La Coruña,23,1988,14,2,447,5.0,2,0,2,2,0,0,1,0,0.40,0.00,0.40,0.40,0.40,Matches,45e4d136
474,Mikel San José,es ESP,DFMF,Athletic Club,23,1989,34,23,2239,24.9,5,0,5,5,0,0,8,0,0.20,0.00,0.20,0.20,0.20,Matches,003a5c72
475,Alexis Sánchez,cl CHI,FWMF,Barcelona,23,1988,29,18,1706,19.0,8,9,17,8,0,0,4,0,0.42,0.47,0.90,0.42,0.90,Matches,2c0f8e9e
476,Sergio Sánchez,es ESP,DF,Málaga,26,1986,18,14,1329,14.8,0,1,1,0,0,0,2,2,0.00,0.07,0.07,0.00,0.07,Matches,83a83b0a
477,Víctor Sánchez,es ESP,DFMF,Espanyol,24,1987,33,33,2725,30.3,1,1,2,1,0,0,17,1,0.03,0.03,0.07,0.03,0.07,Matches,ad4d0985
