Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26
,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
1,Issam El Adoua,ma MAR,DF,Levante,27,1986,4,3,290,3.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,16edc522
2,Adriano,br BRA,DFMF,Barcelona,29,1984,16,10,962,10.7,0,1,1,0,0,0,2,0,0.00,0.09,0.09,0.00,0.09,Matches,9d8586c4
3,Aritz Aduriz,es ESP,FW,Athletic Club,33,1981,31,30,2579,28.7,18,3,21,13,5,5,12,0,0.63,0.10,0.73,0.45,0.56,Matches,293211e1
4,Imanol Agirretxe,es ESP,FW,Real Sociedad,27,1987,31,21,1946,21.6,7,1,8,7,0,0,2,0,0.32,0.05,0.37,0.32,0.37,Matches,c84c1afc
5,Ager Aketxe,es ESP,MF,Athletic Club,20,1993,8,3,299,3.3,1,1,2,1,0,0,1,0,0.30,0.30,0.60,0.30,0.60,Matches,c5eaff5c
6,Jordi Alba,es ESP,DFMF,Barcelona,25,1989,27,27,2329,25.9,1,3,4,1,0,0,7,1,0.04,0.12,0.15,0.04,0.15,Matches,4601e194
7,Edu Albácar,es ESP,DF,Elche,34,1979,18,16,1436,16.0,3,3,6,2,1,1,7,0,0.19,0.19,0.38,0.13,0.31,Matches,fc8a84b8
8,Raúl Albentosa,es ESP,DF,Eibar,25,1988,17,17,1530,17.0,2,2,4,2,0,0,5,0,0.12,0.12,0.24,0.12,0.24,Matches,348e4809
9,Luis Alberto,es ESP,FWMF,Málaga,21,1992,15,6,582,6.5,2,1,3,2,0,1,0,0,0.31,0.15,0.46,0.31,0.46,Matches,5294a83f
10,Paco Alcácer,es ESP,FW,Valencia,20,1993,32,26,2155,23.9,11,5,16,11,0,0,2,1,0.46,0.21,0.67,0.46,0.67,Matches,a7a9d95a
11,Alexis,es ESP,DF,Getafe,28,1985,29,28,2507,27.9,1,1,2,1,0,0,13,1,0.04,0.04,0.07,0.04,0.07,Matches,db0cd1ae
12,Cristian Álvarez,ar ARG,GK,Rayo Vallecano,28,1985,17,16,1440,16.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,87e89eb4
13,Sergio Álvarez,es ESP,GK,Celta Vigo,27,1986,38,38,3350,37.2,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,8875b8c9
14,Víctor Álvarez,es ESP,DFMF,Espanyol,21,1993,18,15,1224,13.6,0,2,2,0,0,0,4,0,0.00,0.15,0.15,0.00,0.15,Matches,563f3469
15,Dani Alves,br BRA,DFMF,Barcelona,31,1983,30,29,2517,28.0,0,6,6,0,0,0,6,1,0.00,0.21,0.21,0.00,0.21,Matches,c9e99e49
16,Diego Alves,br BRA,GK,Valencia,29,1985,37,37,3311,36.8,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,12421a7c
17,Antonio Amaya,es ESP,DF,Rayo Vallecano,31,1983,19,19,1587,17.6,1,0,1,1,0,0,6,0,0.06,0.00,0.06,0.06,0.06,Matches,cfe5ba41
18,Nordin Amrabat,ma MAR,FWMF,Málaga,27,1987,31,20,2048,22.8,6,4,10,3,3,4,7,0,0.26,0.18,0.44,0.13,0.31,Matches,7c2a398c
19,Florin Andone,ro ROU,FW,Córdoba,21,1993,20,17,1519,16.9,5,0,5,5,0,0,5,0,0.30,0.00,0.30,0.30,0.30,Matches,dc008610
20,José Ángel Alonso,es ESP,DF,Elche,25,1989,13,8,663,7.4,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,1950ed97
21,José Ángel Crespo,es ESP,DF,Córdoba,27,1987,27,26,2163,24.0,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,8ec4c2f7
22,Miguel Ángel Moyá,es ESP,GK,Atlético Madrid,30,1984,27,27,2430,27.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,011d8c56
23,Marcos Angeleri,ar ARG,DF,Málaga,31,1983,22,21,1880,20.9,0,0,0,0,0,0,4,2,0.00,0.00,0.00,0.00,0.00,Matches,f1c9c320
24,Txema Añibarro,es ESP,DFMF,Eibar,35,1979,15,12,1146,12.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,34b0ee60
25,Cristian Ansaldi,ar ARG,DFMF,Atlético Madrid,27,1986,7,6,578,6.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bbafc0c4
26,Ion Ansotegi,es ESP,DF,Real Sociedad,32,1982,19,19,1710,19.0,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,72b26e8e
27,José Antonio Reyes,es ESP,MF,Sevilla,30,1983,19,15,1218,13.5,3,4,7,3,0,0,5,0,0.22,0.30,0.52,0.22,0.52,Matches,19058f02
28,Vitorino Antunes,pt POR,DF,Málaga,27,1987,15,15,1319,14.7,0,2,2,0,0,0,1,1,0.00,0.14,0.14,0.00,0.14,Matches,3e4f735d
29,Javier Aquino,mx MEX,DFFW,Rayo Vallecano,24,1990,24,13,1270,14.1,0,2,2,0,0,0,2,2,0.00,0.14,0.14,0.00,0.14,Matches,215104cc
30,Youssef El-Arabi,ma MAR,FW,Granada,27,1987,28,24,1977,22.0,8,2,10,4,4,4,4,1,0.36,0.09,0.46,0.18,0.27,Matches,c63f6e46
31,Álvaro Arbeloa,es ESP,DF,Real Madrid,31,1983,22,12,1121,12.5,1,4,5,1,0,0,7,0,0.08,0.32,0.40,0.08,0.40,Matches,6dc73abd
32,Anaitz Arbilla,es ESP,DF,Espanyol,27,1987,28,25,2234,24.8,1,1,2,1,0,0,10,1,0.04,0.04,0.08,0.04,0.08,Matches,850c0a0d
33,Mario Arqués,es ESP,MF,Elche,22,1992,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ebe6f10b
