Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26
,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
318,Lisandro López,ar ARG,FWMF,Lyon,29,1983,31,26,2258,25.1,11,2,13,8,3,4,2,0,0.44,0.08,0.52,0.32,0.40,Matches,bc55bb5a
319,Joseph Lopy,sn SEN,DFMF,Sochaux,20,1992,17,14,1329,14.8,0,1,1,0,0,0,4,1,0.00,0.07,0.07,0.00,0.07,Matches,3886c982
320,Grégory Lorenzi,fr FRA,DF,Brest,28,1983,10,10,900,10.0,0,1,1,0,0,0,0,0,0.00,0.10,0.10,0.00,0.10,Matches,29e1675d
321,Jordan Lotiès,fr FRA,DF,Nancy,27,1984,25,21,1995,22.2,2,1,3,2,0,0,8,0,0.09,0.05,0.14,0.09,0.14,Matches,64864d05
322,Jeff Louis,ht HAI,MF,Nancy,19,1992,13,2,375,4.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,4ee7e082
323,Dejan Lovren,hr CRO,DF,Lyon,23,1989,18,18,1561,17.3,1,0,1,1,0,0,4,3,0.06,0.00,0.06,0.06,0.06,Matches,1a2935f6
324,André Luiz,br BRA,DF,Nancy,32,1980,18,18,1578,17.5,2,1,3,2,0,0,3,1,0.11,0.06,0.17,0.11,0.17,Matches,1cebf8fa
325,Cheikh M'Bengue,sn SEN,DF,Toulouse,24,1988,28,27,2334,25.9,0,1,1,0,0,0,6,2,0.00,0.04,0.04,0.00,0.04,Matches,88fdac8b
326,Ali M'Madi,km COM,FWMF,Evian,22,1990,2,2,132,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0b2d90df
327,Yann M'Vila,fr FRA,MF,Rennes,22,1990,16,11,1015,11.3,0,1,1,0,0,0,1,0,0.00,0.09,0.09,0.00,0.09,Matches,d4133fa1
328,Arnaud Maire,fr FRA,DF,Ajaccio,33,1979,6,4,314,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,09082933
