Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26
35,Ricardo Bagadur,hr CRO,DF,Fiorentina,18,1995,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5f8b23c3
36,Keita Baldé,sn SEN,FWMF,Lazio,19,1995,23,6,797,8.9,1,0,1,1,0,0,3,0,0.11,0.00,0.11,0.11,0.11,Matches,509a4ccb
37,Antonio Balzano,it ITA,DF,Cagliari,28,1986,25,21,1997,22.2,0,2,2,0,0,0,6,0,0.00,0.09,0.09,0.00,0.09,Matches,a5a44641
38,Federico Balzaretti,it ITA,DF,Roma,32,1981,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,fbef4f9f
39,Sol Bamba,ci CIV,DF,Palermo,29,1985,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,5534217d
40,Federico Barba,it ITA,DF,Empoli,20,1993,18,12,1275,14.2,2,1,3,2,0,0,2,0,0.14,0.07,0.21,0.14,0.21,Matches,c010b898
41,Francesco Bardi,it ITA,GK,Chievo,22,1992,10,10,900,10.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0acda699
42,Nicolò Barella,it ITA,MF,Cagliari,17,1997,3,1,131,1.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,6928979a
43,Édgar Barreto,py PAR,MF,Palermo,30,1984,24,24,2025,22.5,2,5,7,2,0,0,4,2,0.09,0.22,0.31,0.09,0.31,Matches,43a1bea5
44,Andrea Barzagli,it ITA,DF,Juventus,33,1981,10,9,770,8.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,7c0000fd
45,Daniele Baselli,it ITA,MF,Atalanta,22,1992,22,15,1281,14.2,2,2,4,2,0,0,6,0,0.14,0.14,0.28,0.14,0.28,Matches,ea06dd97
46,Migjen Basha,al ALB,MF,Torino,27,1987,6,1,156,1.7,1,0,1,1,0,0,1,1,0.58,0.00,0.58,0.58,0.58,Matches,81367f83
47,Davide Bassi,it ITA,GK,Empoli,29,1985,7,7,630,7.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b260a8e3
48,Dušan Basta,rs SRB,DFMF,Lazio,29,1984,27,27,2381,26.5,0,2,2,0,0,0,5,0,0.00,0.08,0.08,0.00,0.08,Matches,3b57f7f8
49,Ishak Belfodil,dz ALG,FWMF,Parma,22,1992,23,13,1366,15.2,1,2,3,1,0,0,4,0,0.07,0.13,0.20,0.07,0.20,Matches,ff182fdc
50,Gianpaolo Bellini,it ITA,DF,Atalanta,34,1980,15,15,1278,14.2,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,77b818ea
51,Nicola Bellomo,it ITA,MF,Chievo,23,1991,5,0,83,0.9,0,1,1,0,0,0,0,0,0.00,1.08,1.08,0.00,1.08,Matches,e69a103f
52,Nicola Belmonte,it ITA,DF,Udinese,27,1987,2,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,279857a1
53,Andrea Belotti,it ITA,FW,Palermo,20,1993,38,9,1363,15.1,6,1,7,5,1,2,3,0,0.40,0.07,0.46,0.33,0.40,Matches,d705ba44
54,Yohan Benalouane,tn TUN,DF,Atalanta,27,1987,27,25,2189,24.3,1,0,1,1,0,0,13,1,0.04,0.00,0.04,0.04,0.04,Matches,8309b068
55,Marco Benassi,it ITA,MF,Torino,19,1994,25,17,1356,15.1,3,2,5,3,0,0,8,0,0.20,0.13,0.33,0.20,0.33,Matches,0000acda
56,Simone Benedetti,it ITA,DF,Cagliari,22,1992,5,4,326,3.6,0,1,1,0,0,0,2,0,0.00,0.28,0.28,0.00,0.28,Matches,1a064b7d
57,Accursio Bentivegna,it ITA,FW,Palermo,18,1996,3,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2130bea6
58,Francesco Benussi,it ITA,GK,Hellas Verona,32,1981,16,15,1423,15.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,42bcb825
59,Domenico Berardi,it ITA,FWMF,Sassuolo,19,1994,32,32,2662,29.6,15,10,25,9,6,7,13,1,0.51,0.34,0.85,0.30,0.64,Matches,53a0e358
60,Zakarya Bergdich,ma MAR,DFMF,Genoa,25,1989,11,9,747,8.3,0,2,2,0,0,0,0,0,0.00,0.24,0.24,0.00,0.24,Matches,833676b4
61,Gonzalo Bergessio,ar ARG,FW,Sampdoria,30,1984,23,7,752,8.4,1,1,2,1,0,0,0,0,0.12,0.12,0.24,0.12,0.24,Matches,da001952
62,Etrit Berisha,al ALB,GK,Lazio,25,1989,10,8,810,9.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ee833569
63,Federico Bernardeschi,it ITA,FWMF,Fiorentina,20,1994,7,1,217,2.4,1,2,3,1,0,0,2,0,0.41,0.83,1.24,0.41,1.24,Matches,ee93c1a9
64,Andrea Bertolacci,it ITA,MF,Genoa,23,1991,34,31,2662,29.6,6,7,13,6,0,0,10,0,0.20,0.24,0.44,0.20,0.44,Matches,c75b6a02
65,Jonathan Biabiany,fr FRA,FWMF,Parma,26,1988,1,1,74,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6b99d135
66,Matteo Bianchetti,it ITA,DF,Empoli,21,1993,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b3a20f18
67,Rolando Bianchi,it ITA,FW,Atalanta,31,1983,21,3,602,6.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,11fcbfe7
68,Paolo Bianco,it ITA,DF,Sassuolo,36,1977,3,1,132,1.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,3e4c8171
69,Giuseppe Biava,it ITA,DF,Atalanta,37,1977,18,18,1539,17.1,2,0,2,2,0,0,5,1,0.12,0.00,0.12,0.12,0.12,Matches,4b799ee6
70,Soufiane Bidaoui,ma MAR,FWMF,Parma,24,1990,4,1,134,1.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,6d877dd6
71,Lucas Biglia,ar ARG,MF,Lazio,28,1986,27,27,2321,25.8,3,2,5,2,1,2,6,0,0.12,0.08,0.19,0.08,0.16,Matches,5710a281
72,Davide Biondini,it ITA,MF,Sassuolo,31,1983,28,17,1742,19.4,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,b4c3070a
73,Cristiano Biraghi,it ITA,DFMF,Chievo,21,1992,18,13,1306,14.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,9e1577aa
74,Valter Birsa,si SVN,FWMF,Chievo,27,1986,35,30,2268,25.2,0,1,1,0,0,0,4,0,0.00,0.04,0.04,0.00,0.04,Matches,455a2b79
75,Albano Bizzarri,ar ARG,GK,Chievo,36,1977,28,28,2520,28.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,32b9b5fa
76,Richmond Boakye,gh GHA,FW,Atalanta,21,1993,19,8,785,8.7,3,0,3,3,0,0,3,1,0.34,0.00,0.34,0.34,0.34,Matches,27f0fcda
77,Salvatore Bocchetti,it ITA,DF,Milan,27,1986,9,6,632,7.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,faa1b07d
78,Francesco Bolzoni,it ITA,MF,Palermo,25,1989,23,12,1093,12.1,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,96819ccd
79,Giacomo Bonaventura,it ITA,MF,Atalanta,24,1989,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d995ed27
80,Giacomo Bonaventura,it ITA,MF,Milan,24,1989,33,28,2574,28.6,7,4,11,7,0,0,4,1,0.24,0.14,0.38,0.24,0.38,Matches,d995ed27
81,Federico Bonazzoli,it ITA,FW,Inter,17,1997,4,0,48,0.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,bf57eaab
82,Daniele Bonera,it ITA,DF,Milan,33,1981,16,13,1116,12.4,0,0,0,0,0,0,4,2,0.00,0.00,0.00,0.00,0.00,Matches,13b0c150
83,Leonardo Bonucci,it ITA,DF,Juventus,27,1987,34,33,3015,33.5,3,0,3,3,0,0,8,0,0.09,0.00,0.09,0.09,0.09,Matches,52ec54d0
84,Marco Borriello,it ITA,FW,Genoa,32,1982,8,3,262,2.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,a889ffc7
85,Rubén Botta,ar ARG,MF,Chievo,24,1990,21,5,867,9.6,0,1,1,0,0,0,5,1,0.00,0.10,0.10,0.00,0.10,Matches,b11fd1e7
86,Cesare Bovo,it ITA,DF,Torino,31,1983,15,14,1270,14.1,0,1,1,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07,Matches,6d584b34
87,Edson Braafheid,nl NED,DF,Lazio,31,1983,16,12,1024,11.4,0,1,1,0,0,0,1,0,0.00,0.09,0.09,0.00,0.09,Matches,f8e3660d
88,Walter Bressan,it ITA,GK,Cesena,33,1981,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,305dae6e
89,Franco Brienza,it ITA,FWMF,Cesena,35,1979,30,29,2498,27.8,8,4,12,5,3,3,2,0,0.29,0.14,0.43,0.18,0.32,Matches,aff058a4
90,Matteo Brighi,it ITA,MF,Sassuolo,33,1981,23,14,1237,13.7,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,d417b306
91,Joshua Brillante,au AUS,DFMF,Fiorentina,21,1993,2,1,39,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,84abfa03
92,Joshua Brillante,au AUS,DFMF,Empoli,21,1993,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,84abfa03
93,Miguel Britos,uy URU,DF,Napoli,29,1985,19,17,1496,16.6,1,0,1,1,0,0,7,1,0.06,0.00,0.06,0.06,0.06,Matches,356a9a62
94,Davide Brivio,it ITA,DF,Hellas Verona,26,1988,13,12,1110,12.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,32e0c69e
95,Željko Brki?,rs SRB,GK,Cagliari,28,1986,21,21,1890,21.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5b8e51a8
96,Marcelo Brozovi?,hr CRO,MF,Inter,21,1992,15,13,1051,11.7,1,1,2,1,0,0,7,0,0.09,0.09,0.17,0.09,0.17,Matches,33b8d077
97,Igor Bubnji?,hr CRO,DF,Udinese,22,1992,6,5,383,4.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,aea881d3
98,Gianluigi Buffon,it ITA,GK,Juventus,36,1978,33,33,2970,33.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e40d028b
99,Nicolás Burdisso,ar ARG,DF,Genoa,33,1981,30,30,2670,29.7,0,0,0,0,0,0,9,1,0.00,0.00,0.00,0.00,0.00,Matches,9417f322
100,Rafael Cabral,br BRA,GK,Napoli,24,1990,23,23,2070,23.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,806f7a26
101,Fabrizio Cacciatore,it ITA,DF,Sampdoria,27,1986,11,8,726,8.1,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,00b0bb87
102,Martín Cáceres,uy URU,DF,Juventus,27,1987,10,10,787,8.7,1,0,1,1,0,0,1,0,0.11,0.00,0.11,0.11,0.11,Matches,e94d79e3
103,Davide Calabria,it ITA,DFMF,Milan,17,1996,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2146785a
104,José Callejón,es ESP,FWMF,Napoli,27,1987,38,33,2966,33.0,11,3,14,11,0,0,1,0,0.33,0.09,0.42,0.33,0.42,Matches,78841da9
105,Gaston Camara,gn GUI,FWMF,Inter,18,1996,2,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,754db077
106,Hugo Campagnaro,ar ARG,DF,Inter,34,1980,10,8,730,8.1,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2ac01901
107,Gustavo Campanharo,br BRA,MF,Hellas Verona,22,1992,15,4,618,6.9,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,96f2d977
108,Lorik Cana,al ALB,DFMF,Lazio,31,1983,17,15,1339,14.9,0,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,Matches,01ceeb0f
109,Antonio Candreva,it ITA,DFFW,Lazio,27,1987,34,31,2642,29.4,10,10,20,8,2,3,6,0,0.34,0.34,0.68,0.27,0.61,Matches,356c9002
110,Paolo Cannavaro,it ITA,DF,Sassuolo,33,1981,25,25,2100,23.3,0,0,0,0,0,0,8,1,0.00,0.00,0.00,0.00,0.00,Matches,46ed55b6
111,Daniele Capelli,it ITA,DF,Cesena,28,1986,30,29,2496,27.7,0,0,0,0,0,0,11,0,0.00,0.00,0.00,0.00,0.00,Matches,ac58c6a7
112,Marco Capuano,it ITA,DF,Cagliari,22,1991,15,12,1131,12.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,616aea37
113,Carlos Carbonero,co COL,MF,Cesena,24,1990,22,15,1408,15.6,3,2,5,3,0,0,7,0,0.19,0.13,0.32,0.19,0.32,Matches,11af1c57
114,Carlos Carmona,cl CHI,MF,Atalanta,27,1987,33,32,2809,31.2,0,0,0,0,0,0,12,1,0.00,0.00,0.00,0.00,0.00,Matches,12b9753e
115,Emmanuel Cascione,it ITA,MF,Cesena,30,1983,29,24,2185,24.3,1,1,2,0,1,2,8,0,0.04,0.04,0.08,0.00,0.04,Matches,b206fa4d
116,Mattia Cassani,it ITA,DF,Parma,30,1983,18,13,1138,12.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,f3d0d85e
117,Antonio Cassano,it ITA,FW,Parma,32,1982,19,18,1638,18.2,5,2,7,4,1,1,1,0,0.27,0.11,0.38,0.22,0.33,Matches,d0ed4d32
118,Leandro Castán,br BRA,DF,Roma,27,1986,1,1,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,019f4d0d
119,Danilo Cataldi,it ITA,MF,Lazio,19,1994,16,11,996,11.1,0,2,2,0,0,0,3,1,0.00,0.18,0.18,0.00,0.18,Matches,ba3d3bea
120,Riccardo Cazzola,it ITA,MF,Cesena,28,1985,5,0,40,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1960e24a
121,Luca Ceppitelli,it ITA,DF,Cagliari,24,1989,25,22,1975,21.9,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches,7d50454d
122,Alessio Cerci,it ITA,FWMF,Milan,27,1987,16,7,678,7.5,1,4,5,1,0,0,0,0,0.13,0.53,0.66,0.13,0.66,Matches,5370cba7
123,Boštjan Cesar,si SVN,DF,Chievo,32,1982,28,27,2440,27.1,0,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches,c1d18f10
124,Nicolò Cherubin,it ITA,DF,Atalanta,27,1986,13,10,1011,11.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,88189b42
125,Raman Chibsah,gh GHA,MF,Sassuolo,21,1993,8,3,258,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,aa5a409a
126,Giorgio Chiellini,it ITA,DF,Juventus,29,1984,28,27,2448,27.2,0,1,1,0,0,0,7,0,0.00,0.04,0.04,0.00,0.04,Matches,e85fb9b8
127,Ivaylo Chochev,bg BUL,MF,Palermo,21,1993,18,13,1094,12.2,3,0,3,3,0,0,4,0,0.25,0.00,0.25,0.25,0.25,Matches,39c53a23
128,Anders Christiansen,dk DEN,MF,Chievo,24,1990,4,2,236,2.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,770ebf00
129,Lazaros Christodoulopoulos,gr GRE,FWMF,Hellas Verona,27,1986,22,12,1257,14.0,1,5,6,1,0,0,3,0,0.07,0.36,0.43,0.07,0.43,Matches,f73abe54
130,Michaël Ciani,fr FRA,DF,Lazio,30,1984,12,9,870,9.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2ce3dc98
131,Luca Cigarini,it ITA,MF,Atalanta,28,1986,33,30,2679,29.8,0,3,3,0,0,0,11,1,0.00,0.10,0.10,0.00,0.10,Matches,ae64d449
132,Andrea Coda,it ITA,DF,Sampdoria,29,1985,2,0,61,0.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,6e110b50
133,Massimo Coda,it ITA,FW,Parma,25,1988,18,9,862,9.6,2,3,5,2,0,0,2,0,0.21,0.31,0.52,0.21,0.52,Matches,4c7940d6
134,Isaac Cofie,gh GHA,MF,Chievo,22,1991,18,8,923,10.3,0,1,1,0,0,0,2,1,0.00,0.10,0.10,0.00,0.10,Matches,c6dda86e
135,Ashley Cole,eng ENG,DF,Roma,33,1980,11,11,990,11.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,be091289
136,Simone Colombi,it ITA,GK,Cagliari,23,1991,3,3,270,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,72be9309
137,Kingsley Coman,fr FRA,FWMF,Juventus,18,1996,14,5,495,5.5,0,2,2,0,0,0,0,0,0.00,0.36,0.36,0.00,0.36,Matches,042e8a49
138,Andrea Consigli,it ITA,GK,Sassuolo,27,1987,35,35,3126,34.7,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,8cabdc1e
139,Daniele Conti,it ITA,MF,Cagliari,35,1979,18,17,1492,16.6,1,0,1,1,0,0,11,1,0.06,0.00,0.06,0.06,0.06,Matches,25df5a0d
140,Duje ?op,hr CRO,FW,Cagliari,24,1990,16,9,812,9.0,4,0,4,4,0,0,1,0,0.44,0.00,0.44,0.44,0.44,Matches,8b0b02c9
141,Manuel Coppola,it ITA,MF,Cesena,32,1982,11,10,863,9.6,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches,829d5d0d
142,Joaquín Correa,ar ARG,FWMF,Sampdoria,19,1994,6,2,191,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,45b9b619
143,Andrea Cossu,it ITA,MF,Cagliari,34,1980,22,19,1591,17.7,2,2,4,1,1,2,5,1,0.11,0.11,0.23,0.06,0.17,Matches,70fd593e
144,Andrea Costa,it ITA,DFMF,Parma,28,1986,22,20,1795,19.9,1,0,1,1,0,0,4,0,0.05,0.00,0.05,0.05,0.05,Matches,f5e9a8bd
145,Tino Costa,ar ARG,MF,Genoa,29,1985,6,2,231,2.6,2,1,3,2,0,0,4,0,0.78,0.39,1.17,0.78,1.17,Matches,8f747a86
146,Alessio Cragno,it ITA,GK,Cagliari,20,1994,14,14,1260,14.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f554e29b
147,Lorenzo Crisetig,it ITA,MF,Cagliari,21,1993,28,26,2225,24.7,0,1,1,0,0,0,8,0,0.00,0.04,0.04,0.00,0.04,Matches,f54dfca8
148,Daniele Croce,it ITA,MF,Empoli,31,1982,37,35,2963,32.9,1,2,3,1,0,0,5,0,0.03,0.06,0.09,0.03,0.09,Matches,e931f5da
149,Juan Cuadrado,co COL,DFFW,Fiorentina,26,1988,17,17,1441,16.0,4,4,8,4,0,0,5,0,0.25,0.25,0.50,0.25,0.50,Matches,0ab1f153
150,Marco D'Alessandro,it ITA,DFFW,Atalanta,23,1991,25,9,982,10.9,0,1,1,0,0,0,6,0,0.00,0.09,0.09,0.00,0.09,Matches,060606ec
151,Danilo D'Ambrosio,it ITA,DF,Inter,25,1988,23,19,1681,18.7,0,2,2,0,0,0,7,0,0.00,0.11,0.11,0.00,0.11,Matches,44eb9093
152,Dario Dainelli,it ITA,DF,Chievo,35,1979,30,28,2443,27.1,0,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches,3858e611
153,Felipe dal Belo,br BRA,DF,Inter,30,1984,4,3,187,2.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,8cea6319
154,Felipe dal Belo,br BRA,DF,Parma,30,1984,11,11,928,10.3,1,0,1,1,0,0,2,2,0.10,0.00,0.10,0.10,0.10,Matches,8cea6319
155,Nicola Dalmonte,it ITA,FWMF,Cesena,16,1997,4,1,117,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,59a3efba
