Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26
34,Oliver Baumann,de GER,GK,Hoffenheim,25,1990,33,33,2970,33.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,47064058
35,Timo Baumgartl,de GER,DF,Stuttgart,19,1996,19,17,1547,17.2,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,bd7d2e6d
36,Julian Baumgartlinger,at AUT,MF,Mainz 05,27,1988,31,30,2717,30.2,2,1,3,2,0,0,7,0,0.07,0.03,0.10,0.07,0.10,Matches,69374ff5
37,Alexander Baumjohann,de GER,MF,Hertha BSC,28,1987,24,1,453,5.0,1,2,3,0,1,1,0,0,0.20,0.40,0.60,0.00,0.40,Matches,0300e2dc
38,Noah Joel Sarenren Bazee,ng NGA,MFDF,Hannover 96,18,1996,5,5,378,4.2,0,3,3,0,0,0,1,0,0.00,0.71,0.71,0.00,0.71,Matches,fbbc8e15
39,Uffe Bech,dk DEN,MFFW,Hannover 96,22,1993,11,8,683,7.6,1,1,2,1,0,0,1,0,0.13,0.13,0.26,0.13,0.26,Matches,f7097e8a
40,Roy Beerens,nl NED,MF,Hertha BSC,27,1987,2,2,110,1.2,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,abb32016
41,Maximilian Beister,de GER,FWMF,Mainz 05,24,1990,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,25df5f56
42,Younès Belhanda,ma MAR,MF,Schalke 04,25,1990,15,8,814,9.0,2,1,3,2,0,0,2,0,0.22,0.11,0.33,0.22,0.33,Matches,e204ec12
43,Stefan Bell,de GER,DF,Mainz 05,23,1991,30,29,2635,29.3,1,2,3,1,0,0,3,0,0.03,0.07,0.10,0.03,0.10,Matches,857a5abe
44,Karim Bellarabi,de GER,MF,Leverkusen,25,1990,33,31,2595,28.8,6,11,17,6,0,0,5,0,0.21,0.38,0.59,0.21,0.59,Matches,bee0bab1
45,Änis Ben-Hatira,tn TUN,MF,Eint Frankfurt,27,1988,9,7,604,6.7,1,1,2,1,0,0,2,0,0.15,0.15,0.30,0.15,0.30,Matches,132e4111
46,Diego Benaglio,ch SUI,GK,Wolfsburg,31,1983,21,21,1890,21.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,b7e7937d
47,Medhi Benatia,ma MAR,DF,Bayern Munich,28,1987,14,11,977,10.9,1,2,3,1,0,0,2,0,0.09,0.18,0.28,0.09,0.28,Matches,3b15ef2d
48,Lars Bender,de GER,MFDF,Leverkusen,26,1989,11,11,883,9.8,1,1,2,1,0,0,3,0,0.10,0.10,0.20,0.10,0.20,Matches,c50281a0
49,Sven Bender,de GER,DFMF,Dortmund,26,1989,19,14,1246,13.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,070ec0b1
50,Nicklas Bendtner,dk DEN,FW,Wolfsburg,27,1988,13,4,418,4.6,2,0,2,2,0,0,2,0,0.43,0.00,0.43,0.43,0.43,Matches,9f9c57f0
51,Pierre Bengtsson,se SWE,DF,Mainz 05,27,1988,16,14,1273,14.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,d1992a3b
52,Charlison Benschop,cw CUW,FW,Hannover 96,25,1989,9,2,344,3.8,1,0,1,1,0,0,0,0,0.26,0.00,0.26,0.26,0.26,Matches,fc93fdf1
53,Juan Bernat,es ESP,DFMF,Bayern Munich,22,1993,16,13,1149,12.8,0,1,1,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,Matches,433dc9a2
54,Ermin Bi?ak?i?,ba BIH,DF,Hoffenheim,25,1990,21,18,1599,17.8,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,7aac47fe
55,Leonardo Bittencourt,de GER,MFFW,Köln,21,1993,29,27,2202,24.5,3,4,7,3,0,0,2,1,0.12,0.16,0.29,0.12,0.29,Matches,dc62fbee
56,Pablo de Blasis,ar ARG,MF,Mainz 05,27,1988,26,18,1643,18.3,4,4,8,4,0,0,1,0,0.22,0.22,0.44,0.22,0.44,Matches,9ab48bde
57,Jérôme Boateng,de GER,DF,Bayern Munich,26,1988,19,17,1348,15.0,0,3,3,0,0,0,4,1,0.00,0.20,0.20,0.00,0.20,Matches,2db2fd7b
58,Raúl Bobadilla,py PAR,FWMF,Augsburg,28,1987,27,19,1770,19.7,4,2,6,4,0,0,3,1,0.20,0.10,0.31,0.20,0.31,Matches,9b285700
59,Sebastian Boenisch,pl POL,DF,Leverkusen,28,1987,8,7,548,6.1,1,0,1,1,0,0,1,1,0.16,0.00,0.16,0.16,0.16,Matches,e6a25eeb
60,Julian Brandt,de GER,MFFW,Leverkusen,19,1996,29,18,1618,18.0,9,3,12,9,0,0,0,0,0.50,0.17,0.67,0.50,0.67,Matches,a167537f
61,Romain Brégerie,fr FRA,MFDF,Ingolstadt 04,28,1986,22,12,1059,11.8,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,28e01b39
62,John Brooks,us USA,DF,Hertha BSC,22,1993,23,20,1810,20.1,1,1,2,1,0,0,3,0,0.05,0.05,0.10,0.05,0.10,Matches,e27da244
63,Daniel Brosinski,de GER,DF,Mainz 05,27,1988,30,24,2248,25.0,1,3,4,1,0,0,3,0,0.04,0.12,0.16,0.04,0.16,Matches,a7813ac4
64,Roel Brouwers,nl NED,DF,M'Gladbach,33,1981,8,3,293,3.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,82f61d83
65,Niko Bungert,de GER,DF,Mainz 05,28,1986,21,20,1745,19.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,0e0ab524
66,Roman Bürki,ch SUI,GK,Dortmund,24,1990,33,33,2970,33.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,9d12e142
67,Gaëtan Bussmann,fr FRA,DF,Mainz 05,24,1991,13,13,1170,13.0,1,0,1,1,0,0,3,0,0.08,0.00,0.08,0.08,0.08,Matches,278f6efc
68,Júnior Caiçara,br BRA,DFMF,Schalke 04,26,1989,23,22,1852,20.6,0,3,3,0,0,0,7,0,0.00,0.15,0.15,0.00,0.15,Matches,038aa94a
69,Caiuby,br BRA,MFFW,Augsburg,27,1988,26,25,2216,24.6,4,5,9,4,0,0,11,0,0.16,0.20,0.37,0.16,0.37,Matches,c6637acf
70,Luca Caldirola,it ITA,DF,Darmstadt 98,24,1991,34,34,3060,34.0,0,1,1,0,0,0,4,0,0.00,0.03,0.03,0.00,0.03,Matches,226008f1
71,Hakan Çalhano?lu,tr TUR,MF,Leverkusen,21,1994,31,27,2256,25.1,3,5,8,2,1,2,1,0,0.12,0.20,0.32,0.08,0.28,Matches,cd0fa27b
72,Daniel Caligiuri,it ITA,MF,Wolfsburg,27,1988,29,20,1824,20.3,2,5,7,2,0,0,4,0,0.10,0.25,0.35,0.10,0.35,Matches,d1273f09
73,Jan-Ingwer Callsen-Bracker,de GER,DF,Augsburg,30,1984,10,8,743,8.3,1,0,1,1,0,0,1,0,0.12,0.00,0.12,0.12,0.12,Matches,0999a593
74,Russell Canouse,us USA,MF,Hoffenheim,20,1995,1,0,24,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ec730d9a
75,Luc Castaignos,nl NED,FW,Eint Frankfurt,22,1992,19,12,936,10.4,4,1,5,4,0,0,1,0,0.38,0.10,0.48,0.38,0.48,Matches,a19be070
76,Koen Casteels,be BEL,GK,Wolfsburg,23,1992,13,13,1170,13.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,db401046
77,Gonzalo Castro,de GER,MF,Dortmund,28,1987,25,16,1483,16.5,3,7,10,3,0,0,1,0,0.18,0.42,0.61,0.18,0.61,Matches,68829001
78,Timothy Chandler,us USA,DF,Eint Frankfurt,25,1990,12,5,667,7.4,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,b3b7f5a6
79,Andreas Christensen,dk DEN,DF,M'Gladbach,19,1996,31,31,2790,31.0,3,1,4,3,0,0,1,0,0.10,0.03,0.13,0.10,0.13,Matches,1cb49278
80,Max Christiansen,de GER,MF,Ingolstadt 04,18,1996,19,12,1031,11.5,0,1,1,0,0,0,3,0,0.00,0.09,0.09,0.00,0.09,Matches,e7b899b8
81,Tolga Ci?erci,tr TUR,MF,Hertha BSC,23,1992,18,13,1028,11.4,0,2,2,0,0,0,2,0,0.00,0.18,0.18,0.00,0.18,Matches,6e17c802
82,Per Ciljan Skjelbred,no NOR,MF,Hertha BSC,28,1987,31,31,2689,29.9,0,2,2,0,0,0,9,0,0.00,0.07,0.07,0.00,0.07,Matches,ecab64a0
83,Cléber,br BRA,DF,Hamburger SV,24,1990,23,15,1473,16.4,1,0,1,1,0,0,2,0,0.06,0.00,0.06,0.06,0.06,Matches,20c981ba
84,Christian Clemens,de GER,MF,Mainz 05,23,1991,28,20,1718,19.1,5,3,8,5,0,0,1,0,0.26,0.16,0.42,0.26,0.42,Matches,612cb8d3
85,Almog Cohen,il ISR,MF,Ingolstadt 04,26,1988,20,8,832,9.2,0,2,2,0,0,0,2,0,0.00,0.22,0.22,0.00,0.22,Matches,5b37ba7a
86,Kingsley Coman,fr FRA,MFFW,Bayern Munich,19,1996,23,20,1685,18.7,4,6,10,4,0,0,0,0,0.21,0.32,0.53,0.21,0.53,Matches,042e8a49
87,Jhon Córdoba,co COL,FW,Mainz 05,22,1993,22,14,1391,15.5,5,2,7,5,0,0,2,0,0.32,0.13,0.45,0.32,0.45,Matches,9f381d8b
88,Danny da Costa,de GER,DF,Ingolstadt 04,22,1993,20,17,1525,16.9,0,4,4,0,0,0,4,0,0.00,0.24,0.24,0.00,0.24,Matches,5ddb8f9f
89,Douglas Costa,br BRA,MF,Bayern Munich,24,1990,27,23,1963,21.8,4,9,13,4,0,0,1,0,0.18,0.41,0.60,0.18,0.60,Matches,4fa7cb9b
90,Mahmoud Dahoud,de GER,MF,M'Gladbach,19,1996,32,27,2066,23.0,5,8,13,5,0,0,4,0,0.22,0.35,0.57,0.22,0.57,Matches,db4ed67b
91,Dante,br BRA,DF,Wolfsburg,31,1983,23,23,2065,22.9,1,0,1,1,0,0,6,2,0.04,0.00,0.04,0.04,0.04,Matches,fd2bc67d
92,Dante,br BRA,DF,Bayern Munich,31,1983,1,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,fd2bc67d
93,Vladimír Darida,cz CZE,MF,Hertha BSC,24,1990,31,30,2589,28.8,5,2,7,5,0,0,6,0,0.17,0.07,0.24,0.17,0.24,Matches,3eb0f2df
94,Kevin De Bruyne,be BEL,MF,Wolfsburg,24,1991,2,2,164,1.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,e46012d4
95,Johannes van den Bergh,de GER,MF,Hertha BSC,28,1986,13,1,236,2.6,0,1,1,0,0,0,1,0,0.00,0.38,0.38,0.00,0.38,Matches,2009b7f2
96,Franco Di Santo,ar ARG,FW,Schalke 04,26,1989,25,13,1301,14.5,2,1,3,2,0,0,3,0,0.14,0.07,0.21,0.14,0.21,Matches,549c6ba7
97,Júnior Díaz,cr CRC,DF,Darmstadt 98,31,1983,12,9,868,9.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,a83f301d
98,Marcelo Díaz,cl CHI,MF,Hamburger SV,28,1986,11,4,466,5.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,955b2e8a
99,Daniel Didavi,de GER,MFFW,Stuttgart,25,1990,31,30,2420,26.9,13,3,16,11,2,2,9,1,0.48,0.11,0.60,0.41,0.52,Matches,d3096421
100,Serey Die,ci CIV,MF,Stuttgart,30,1984,23,23,1815,20.2,1,2,3,1,0,0,9,1,0.05,0.10,0.15,0.05,0.15,Matches,3c1b7c60
101,Dennis Diekmeier,de GER,DF,Hamburger SV,25,1989,22,15,1447,16.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,6873f3bc
102,Tim Dierßen,de GER,MF,Hannover 96,19,1996,1,0,20,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,96f8ab0c
103,Constant Djakpa,ci CIV,DFMF,Eint Frankfurt,28,1986,12,8,752,8.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,b3ed818e
104,Papy Djilobodji,sn SEN,DF,Werder Bremen,26,1988,14,14,1260,14.0,2,1,3,2,0,0,6,0,0.14,0.07,0.21,0.14,0.21,Matches,083525e5
105,Johan Djourou,ch SUI,DF,Hamburger SV,28,1987,26,26,2292,25.5,2,0,2,2,0,0,7,1,0.08,0.00,0.08,0.08,0.08,Matches,b8673e18
106,Álvaro Domínguez,es ESP,DF,M'Gladbach,26,1989,6,5,473,5.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,cd0a9411
107,Giulio Donati,it ITA,DF,Mainz 05,25,1990,11,11,933,10.4,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches,22051fbe
108,Giulio Donati,it ITA,DF,Leverkusen,25,1990,12,10,931,10.3,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,22051fbe
109,Ji Dong-won,kr KOR,MFFW,Augsburg,24,1991,21,7,791,8.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,7d841904
110,Bas Dost,nl NED,FW,Wolfsburg,26,1989,22,14,1364,15.2,8,2,10,7,1,1,0,0,0.53,0.13,0.66,0.46,0.59,Matches,dc90cfbe
111,Julian Draxler,de GER,MF,Wolfsburg,21,1993,21,19,1517,16.9,5,5,10,5,0,0,4,1,0.30,0.30,0.59,0.30,0.59,Matches,1a992676
112,Julian Draxler,de GER,MF,Schalke 04,21,1993,3,3,252,2.8,1,0,1,1,0,0,1,0,0.36,0.00,0.36,0.36,0.36,Matches,1a992676
113,Josip Drmi?,ch SUI,MF,Hamburger SV,22,1992,6,5,418,4.6,1,0,1,1,0,0,2,0,0.22,0.00,0.22,0.22,0.22,Matches,15ea94de
114,Josip Drmi?,ch SUI,FW,M'Gladbach,22,1992,13,4,448,5.0,1,0,1,1,0,0,0,0,0.20,0.00,0.20,0.20,0.20,Matches,15ea94de
115,Jaroslav Drobný,cz CZE,GK,Hamburger SV,35,1979,10,9,847,9.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,e4a30d8c
116,Erik Durm,de GER,DFMF,Dortmund,23,1992,14,10,865,9.6,1,1,2,1,0,0,2,0,0.10,0.10,0.21,0.10,0.21,Matches,cf623c78
117,Maximilian Eggestein,de GER,MFFW,Werder Bremen,18,1996,7,2,174,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,beb882a8
118,Albin Ekdal,se SWE,MF,Hamburger SV,26,1989,14,14,1138,12.6,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,f503ea63
119,Nico Elvedi,ch SUI,DF,M'Gladbach,18,1996,21,17,1548,17.2,0,2,2,0,0,0,2,0,0.00,0.12,0.12,0.00,0.12,Matches,48035304
120,Tarik Elyounoussi,no NOR,MF,Hoffenheim,27,1988,6,5,423,4.7,0,1,1,0,0,0,0,0,0.00,0.21,0.21,0.00,0.21,Matches,85b0c4c6
121,Konstantin Engel,kz KAZ,DF,Ingolstadt 04,27,1988,4,2,194,2.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,df6a938e
122,Mevlüt Erdinç,tr TUR,FW,Hannover 96,28,1987,11,3,376,4.2,0,1,1,0,0,1,0,0,0.00,0.24,0.24,0.00,0.24,Matches,3b99b9e1
123,Alexander Esswein,de GER,MF,Augsburg,25,1990,29,22,1800,20.0,3,1,4,3,0,0,1,0,0.15,0.05,0.20,0.15,0.20,Matches,b48215cd
124,Marco Fabián,mx MEX,MFFW,Eint Frankfurt,26,1989,11,9,800,8.9,0,2,2,0,0,0,2,0,0.00,0.23,0.23,0.00,0.23,Matches,e665a2db
125,Ralf Fährmann,de GER,GK,Schalke 04,26,1988,34,34,3059,34.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,1e43fad8
126,Felipe,br BRA,DF,Hannover 96,28,1987,8,1,132,1.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,de164de6
127,Arianit Ferati,xk KVX,MF,Stuttgart,17,1997,3,0,74,0.8,0,1,1,0,0,0,0,0,0.00,1.22,1.22,0.00,1.22,Matches,b98b99e8
128,Markus Feulner,de GER,DFMF,Augsburg,33,1982,19,10,1083,12.0,1,0,1,1,0,0,4,0,0.08,0.00,0.08,0.08,0.08,Matches,ee08880b
129,Alfreð Finnbogason,is ISL,FW,Augsburg,26,1989,14,13,1129,12.5,7,1,8,6,1,1,3,0,0.56,0.08,0.64,0.48,0.56,Matches,f9e7c4ac
130,Johannes Flum,de GER,MF,Eint Frankfurt,27,1987,5,1,141,1.6,0,1,1,0,0,0,0,0,0.00,0.64,0.64,0.00,0.64,Matches,3cb3aa2a
131,Iver Fossum,no NOR,MFFW,Hannover 96,19,1996,9,8,718,8.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ce218223
132,Fabian Frei,ch SUI,MF,Mainz 05,26,1989,18,11,964,10.7,0,2,2,0,0,0,1,0,0.00,0.19,0.19,0.00,0.19,Matches,9fb640a8
133,Marlon Frey,de GER,MF,Leverkusen,19,1996,9,2,249,2.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,c9ab6b68
134,Marvin Friedrich,de GER,DF,Schalke 04,19,1995,2,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b77f44a4
135,Clemens Fritz,de GER,MF,Werder Bremen,34,1980,29,29,2520,28.0,1,2,3,1,0,0,13,0,0.04,0.07,0.11,0.04,0.11,Matches,c739b3ad
136,Lukas Fröde,de GER,FW,Werder Bremen,20,1995,8,1,122,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,04979b5a
137,Mijat Ga?inovi?,rs SRB,MF,Eint Frankfurt,20,1995,7,4,328,3.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,16daec92
138,Álex Gálvez,es ESP,DF,Werder Bremen,26,1989,21,15,1276,14.2,1,0,1,1,0,0,3,0,0.07,0.00,0.07,0.07,0.07,Matches,960fb42d
139,Santiago García,ar ARG,DF,Werder Bremen,27,1988,29,29,2460,27.3,0,3,3,0,0,0,9,0,0.00,0.11,0.11,0.00,0.11,Matches,0dca0fd9
140,Ulisses Garcia,ch SUI,MFDF,Werder Bremen,19,1996,11,7,591,6.6,0,1,1,0,0,0,3,0,0.00,0.15,0.15,0.00,0.15,Matches,c952f633
141,György Garics,at AUT,DF,Darmstadt 98,31,1984,21,20,1796,20.0,0,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches,ca50fc0e
142,Theodor Gebre Selassie,cz CZE,DF,Werder Bremen,28,1986,33,33,2960,32.9,1,2,3,1,0,0,5,0,0.03,0.06,0.09,0.03,0.09,Matches,3f65898c
143,Johannes Geis,de GER,MF,Schalke 04,21,1993,28,27,2326,25.8,2,5,7,1,1,1,4,1,0.08,0.19,0.27,0.04,0.23,Matches,294450ba
144,Christian Gentner,de GER,MF,Stuttgart,29,1985,29,29,2488,27.6,5,2,7,5,0,0,3,0,0.18,0.07,0.25,0.18,0.25,Matches,a4f94a0d
145,Joel Gerezgiher,de GER,MF,Eint Frankfurt,19,1995,3,1,86,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,35f3c55a
146,Yannick Gerhardt,de GER,MF,Köln,21,1994,29,22,1885,20.9,2,4,6,2,0,0,3,0,0.10,0.19,0.29,0.10,0.29,Matches,62ab9184
147,Daniel Ginczek,de GER,FW,Stuttgart,24,1991,7,7,630,7.0,3,1,4,2,1,1,1,0,0.43,0.14,0.57,0.29,0.43,Matches,e5f63987
148,Matthias Ginter,de GER,DFMF,Dortmund,21,1994,24,21,1889,21.0,3,4,7,3,0,0,0,0,0.14,0.19,0.33,0.14,0.33,Matches,f521b80a
149,Jérôme Gondorf,de GER,MF,Darmstadt 98,27,1988,33,33,2914,32.4,3,4,7,3,0,0,9,0,0.09,0.12,0.22,0.09,0.22,Matches,49ffe0f2
150,Leon Goretzka,de GER,MF,Schalke 04,20,1995,25,23,1989,22.1,1,3,4,1,0,0,5,0,0.05,0.14,0.18,0.05,0.18,Matches,cc86b9a3
151,Benjamin Gorka,de GER,DF,Darmstadt 98,31,1984,4,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d186ecfd
