Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26
34,César Azpilicueta,es ESP,DFMF,Marseille,21,1989,30,27,2520,28.0,1,1,2,1,0,0,5,0,0.04,0.04,0.07,0.04,0.07,Matches,53cad200
35,Adama Ba,mr MTN,FWMF,Brest,17,1993,8,0,137,1.5,0,1,1,0,0,0,0,0,0.00,0.66,0.66,0.00,0.66,Matches,220ce5b1
36,Maxime Baca,fr FRA,DF,Lorient,28,1983,24,16,1553,17.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3d82351b
37,Jean-Christophe Bahebeck,fr FRA,FWMF,Paris S-G,18,1993,8,0,76,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a8be386b
38,Stéphane Bahoken,cm CMR,FW,Nice,19,1992,5,0,74,0.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,5046b7d4
39,Cédric Bakambu,cd COD,FW,Sochaux,20,1991,21,9,866,9.6,3,0,3,3,0,0,0,0,0.31,0.00,0.31,0.31,0.31,Matches,0af4dcf0
40,Djamel Bakar,km COM,FWMF,Nancy,22,1989,34,26,2291,25.5,4,1,5,4,0,0,3,0,0.16,0.04,0.20,0.16,0.20,Matches,2c2a312a
41,Florent Balmont,fr FRA,MF,Lille,31,1980,30,30,2402,26.7,2,0,2,2,0,0,4,0,0.07,0.00,0.07,0.07,0.07,Matches,4e7bfc23
42,Abdoulaye Bamba,ci CIV,DF,Dijon,21,1990,24,21,2031,22.6,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,7fecbcdb
43,Momar Bangoura,fr FRA,MF,Marseille,17,1994,2,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e5fb512c
44,Sekou Baradji,fr FRA,DFMF,Dijon,27,1984,3,1,88,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5693aa98
45,Cédric Barbosa,fr FRA,MF,Evian,35,1976,28,23,1801,20.0,8,7,15,8,0,0,5,0,0.40,0.35,0.75,0.40,0.75,Matches,21378be8
46,Maxime Barthelmé,fr FRA,FWMF,Lorient,22,1988,9,4,299,3.3,0,1,1,0,0,0,0,0,0.00,0.30,0.30,0.00,0.30,Matches,9b8b52d3
47,Marko Baša,me MNE,DF,Lille,28,1982,22,22,1784,19.8,2,0,2,2,0,0,3,0,0.10,0.00,0.10,0.10,0.10,Matches,f170b78c
48,Michel Bastos,br BRA,DFMF,Lyon,27,1983,26,23,2083,23.1,6,8,14,5,1,1,2,0,0.26,0.35,0.60,0.22,0.56,Matches,014a3e8c
49,Laurent Batlles,fr FRA,MF,Saint-Étienne,35,1975,36,12,1359,15.1,4,4,8,4,0,0,4,0,0.26,0.26,0.53,0.26,0.53,Matches,3cd2fd3b
50,Éric Bauthéac,fr FRA,FWMF,Dijon,23,1987,34,28,2476,27.5,3,5,8,2,1,1,5,0,0.11,0.18,0.29,0.07,0.25,Matches,af859ca4
51,Moustapha Bayal Sall,sn SEN,DF,Nancy,25,1985,2,1,104,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,74577256
52,Paul Baysse,fr FRA,DF,Brest,23,1988,34,33,2988,33.2,1,0,1,1,0,0,5,0,0.03,0.00,0.03,0.03,0.03,Matches,2515040a
53,Henri Bedimo,cm CMR,DF,Montpellier,27,1984,36,36,3234,35.9,1,1,2,1,0,0,6,0,0.03,0.03,0.06,0.03,0.06,Matches,0d57f1c1
54,Fabrice Begeorgi,fr FRA,DFFW,Ajaccio,24,1987,3,3,245,2.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d1ac8b36
55,Ishak Belfodil,dz ALG,FWMF,Lyon,19,1992,7,1,156,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ff182fdc
56,Younès Belhanda,ma MAR,FWMF,Montpellier,21,1990,28,26,2225,24.7,12,4,16,7,5,5,4,2,0.49,0.16,0.65,0.28,0.44,Matches,e204ec12
57,David Bellion,fr FRA,FW,Bordeaux,28,1982,12,4,401,4.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a901d685
58,Eden Ben Basat,il ISR,FW,Brest,24,1986,32,26,2334,25.9,4,2,6,4,0,0,3,0,0.15,0.08,0.23,0.15,0.23,Matches,633d6842
59,Fahid Ben Khalfallah,tn TUN,FWMF,Bordeaux,28,1982,15,7,647,7.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,d189a874
60,Wissam Ben Yedder,fr FRA,FWMF,Toulouse,20,1990,9,0,194,2.2,1,0,1,1,0,0,1,0,0.46,0.00,0.46,0.46,0.46,Matches,942b4f90
61,Yassine Benzia,dz ALG,FWMF,Lyon,16,1994,1,0,4,0.0,0,,,0,0,,0,0,0.00,,,0.00,,Matches,6fbde63a
62,Florin Berenguer,fr FRA,MF,Dijon,22,1989,16,10,858,9.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,f7ff293a
63,Pascal Berenguer,fr FRA,MF,Nancy,30,1981,2,2,141,1.6,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,9036cb27
64,Gonzalo Bergessio,ar ARG,FW,Saint-Étienne,27,1984,2,2,120,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,da001952
65,Franck Béria,fr FRA,DF,Lille,28,1983,32,32,2798,31.1,0,1,1,0,0,0,8,0,0.00,0.03,0.03,0.00,0.03,Matches,c4d64855
66,Kévin Bérigaud,fr FRA,FW,Evian,23,1988,19,9,957,10.6,6,0,6,6,0,0,2,0,0.56,0.00,0.56,0.56,0.56,Matches,3250c6cd
67,Jérémy Berthod,fr FRA,DF,Auxerre,27,1984,15,14,1227,13.6,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,25e4a7a1
68,Yoann Bigné,fr FRA,MF,Brest,33,1977,1,0,30,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6eb984d5
69,Milan Biševac,rs SRB,DF,Paris S-G,27,1983,19,17,1544,17.2,1,1,2,1,0,0,3,0,0.06,0.06,0.12,0.06,0.12,Matches,a51728e3
70,Garry Bocaly,fr FRA,DF,Montpellier,23,1988,34,33,2966,33.0,0,3,3,0,0,0,6,0,0.00,0.09,0.09,0.00,0.09,Matches,0d627659
71,Carlos Bocanegra,us USA,DF,Saint-Étienne,32,1979,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c76a89aa
72,Mathieu Bodmer,fr FRA,DFMF,Paris S-G,28,1982,31,21,2047,22.7,1,3,4,1,0,0,2,0,0.04,0.13,0.18,0.04,0.18,Matches,f3642ba8
73,Willy Boly,ci CIV,DF,Auxerre,20,1991,33,32,2850,31.7,1,0,1,1,0,0,4,1,0.03,0.00,0.03,0.03,0.03,Matches,a4ac4b8f
74,Gaëtan Bong,cm CMR,DF,Valenciennes,23,1988,28,27,2399,26.7,0,1,1,0,0,0,5,0,0.00,0.04,0.04,0.00,0.04,Matches,cfd5e123
75,Laurent Bonnart,fr FRA,DF,Lille,31,1979,11,7,754,8.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,fbb6569e
76,Alexy Bosetti,fr FRA,FW,Nice,18,1993,1,0,5,0.1,0,,,0,0,,0,0,0.00,,,0.00,,Matches,48d960c3
77,Ryad Boudebouz,dz ALG,FWMF,Sochaux,21,1990,36,34,3039,33.8,6,6,12,3,3,3,3,0,0.18,0.18,0.36,0.09,0.27,Matches,1001ae82
78,Samuel Bouhours,fr FRA,DF,Ajaccio,24,1987,25,25,2014,22.4,0,1,1,0,0,0,5,2,0.00,0.04,0.04,0.00,0.04,Matches,1451bcc6
79,Razak Boukari,tg TOG,FWMF,Rennes,24,1987,20,7,769,8.5,3,2,5,3,0,0,1,0,0.35,0.23,0.59,0.35,0.59,Matches,fb47718f
80,Petrus Boumal,cm CMR,MF,Sochaux,18,1993,1,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f8345782
81,Grégory Bourillon,fr FRA,DFMF,Lorient,27,1984,20,20,1788,19.9,1,0,1,1,0,0,1,0,0.05,0.00,0.05,0.05,0.05,Matches,0e59a941
82,John Boye,gh GHA,DF,Rennes,24,1987,19,14,1307,14.5,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,861227d2
83,Daniel Braaten,no NOR,FWMF,Toulouse,29,1982,31,12,1409,15.7,1,0,1,1,0,0,4,0,0.06,0.00,0.06,0.06,0.06,Matches,81a4581a
84,Yacine Brahimi,dz ALG,FWMF,Rennes,21,1990,17,6,694,7.7,2,1,3,2,0,0,2,0,0.26,0.13,0.39,0.26,0.39,Matches,56b5d64e
85,Brandão,br BRA,FW,Marseille,31,1980,17,9,877,9.7,1,1,2,1,0,0,3,0,0.10,0.10,0.21,0.10,0.21,Matches,15b4e984
86,Jérémie Bréchet,fr FRA,DFMF,Sochaux,31,1979,5,4,445,4.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2a13c80b
87,Jimmy Briand,fr FRA,FWMF,Lyon,25,1985,37,30,2508,27.9,9,5,14,9,0,0,3,0,0.32,0.18,0.50,0.32,0.50,Matches,f83c8d6c
88,Jonathan Brison,fr FRA,DFMF,Saint-Étienne,28,1983,4,3,230,2.6,0,1,1,0,0,0,1,0,0.00,0.39,0.39,0.00,0.39,Matches,c0bd9792
89,Jonathan Brison,fr FRA,DFMF,Nancy,28,1983,10,9,727,8.1,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,c0bd9792
90,Gianni Bruno,be BEL,FWMF,Lille,19,1991,10,0,119,1.3,1,0,1,1,0,0,1,0,0.76,0.00,0.76,0.76,0.76,Matches,6f919f5a
91,Frédéric Bulot,ga GAB,MF,Caen,20,1990,38,35,3000,33.3,4,7,11,4,0,0,3,0,0.12,0.21,0.33,0.12,0.33,Matches,335a76ea
92,Umut Bulut,tr TUR,FWMF,Toulouse,28,1983,31,17,1715,19.1,5,0,5,5,0,0,1,0,0.26,0.00,0.26,0.26,0.26,Matches,f490b222
93,Édouard Butin,fr FRA,FW,Sochaux,23,1988,25,22,1763,19.6,6,4,10,6,0,0,3,0,0.31,0.20,0.51,0.31,0.51,Matches,7eeac466
94,Rémy Cabella,fr FRA,FWMF,Montpellier,21,1990,29,16,1440,16.0,3,2,5,3,0,0,3,0,0.19,0.12,0.31,0.19,0.31,Matches,148e136f
95,Raphaël Cacérès,fr FRA,DFFW,Dijon,23,1987,2,0,85,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,07186947
96,Jean Calvé,fr FRA,DF,Nancy,27,1984,8,7,596,6.6,1,2,3,1,0,0,2,0,0.15,0.30,0.45,0.15,0.45,Matches,8111297a
97,Abdoul Camara,gn GUI,FWMF,Rennes,21,1990,2,1,59,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,07296190
98,Abdoul Camara,gn GUI,FWMF,Sochaux,21,1990,21,10,874,9.7,1,0,1,1,0,0,0,0,0.10,0.00,0.10,0.10,0.10,Matches,07296190
99,Souleymane Camara,sn SEN,FW,Montpellier,28,1982,33,19,1936,21.5,9,5,14,9,0,1,1,0,0.42,0.23,0.65,0.42,0.65,Matches,c58270f8
100,Zoumana Camara,fr FRA,DF,Paris S-G,32,1979,19,17,1618,18.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,dd8ab3d6
101,Cédric Cambon,fr FRA,DFMF,Evian,24,1986,33,32,2905,32.3,3,0,3,3,0,0,3,0,0.09,0.00,0.09,0.09,0.09,Matches,0f4567db
102,Joel Campbell,cr CRC,FWMF,Lorient,19,1992,25,11,1180,13.1,3,1,4,3,0,0,4,0,0.23,0.08,0.31,0.23,0.31,Matches,895ff3ca
103,David Camps,fr FRA,MF,Auxerre,21,1990,2,0,22,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8a43061c
104,Étienne Capoue,fr FRA,MF,Toulouse,23,1988,33,31,2819,31.3,3,4,7,3,0,0,8,1,0.10,0.13,0.22,0.10,0.22,Matches,5acc4a10
105,Lionel Cappone,fr FRA,GK,Brest,32,1979,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c6c0c0d4
106,Carlão,br BRA,DFMF,Sochaux,25,1986,21,19,1415,15.7,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,0d863fdc
107,Cédric Carrasso,fr FRA,GK,Bordeaux,29,1981,37,37,3315,36.8,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,17f5a888
108,Johan Cavalli,fr FRA,MF,Ajaccio,29,1981,31,29,2260,25.1,4,5,9,4,0,1,12,1,0.16,0.20,0.36,0.16,0.36,Matches,efa4038e
109,Ceará,br BRA,DF,Paris S-G,31,1980,24,17,1525,16.9,1,0,1,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06,Matches,e1d326d9
110,Mauro Cetto,ar ARG,DF,Lille,29,1982,7,6,577,6.4,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,d530ac16
111,Kamel Chafni,ma MAR,MF,Auxerre,29,1982,31,26,2261,25.1,2,4,6,2,0,0,8,1,0.08,0.16,0.24,0.08,0.24,Matches,8e78de2d
112,Florent Chaigneau,fr FRA,GK,Lorient,27,1984,3,2,255,2.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e3a4b82d
113,Matthieu Chalmé,fr FRA,DF,Bordeaux,30,1980,8,8,654,7.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,d6b7a972
114,Clément Chantôme,fr FRA,MF,Paris S-G,23,1987,15,8,839,9.3,0,3,3,0,0,0,1,0,0.00,0.32,0.32,0.00,0.32,Matches,f1df248c
115,Aurélien Chedjou,cm CMR,DF,Lille,26,1985,27,27,2344,26.0,5,0,5,5,0,0,2,0,0.19,0.00,0.19,0.19,0.19,Matches,80e4c841
116,Benoît Cheyrou,fr FRA,MF,Marseille,30,1981,33,27,2497,27.7,4,0,4,4,0,0,4,0,0.14,0.00,0.14,0.14,0.14,Matches,683e9dbc
117,Michaël Chrétien,ma MAR,DF,Nancy,27,1984,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,28375a19
118,Michaël Ciani,fr FRA,DF,Bordeaux,27,1984,31,30,2662,29.6,1,1,2,1,0,0,6,0,0.03,0.03,0.07,0.03,0.07,Matches,2ce3dc98
119,Édouard Cissé,fr FRA,MF,Auxerre,33,1978,28,27,2393,26.6,2,1,3,2,0,0,10,0,0.08,0.04,0.11,0.08,0.11,Matches,4fe329a7
120,Aly Cissokho,fr FRA,DF,Lyon,23,1987,31,30,2714,30.2,0,1,1,0,0,0,5,0,0.00,0.03,0.03,0.00,0.03,Matches,83a2bb30
121,Renato Civelli,ar ARG,DF,Nice,27,1983,34,34,3055,33.9,4,4,8,4,0,0,5,1,0.12,0.12,0.24,0.12,0.24,Matches,71bc7742
122,Jérémy Clément,fr FRA,MF,Saint-Étienne,26,1984,35,35,3104,34.5,0,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches,06cb3efe
123,François Clerc,fr FRA,DF,Nice,28,1983,32,32,2837,31.5,4,2,6,4,0,0,4,0,0.13,0.06,0.19,0.13,0.19,Matches,6cc7e81b
124,Renaud Cohade,fr FRA,MF,Valenciennes,26,1984,35,34,2957,32.9,7,5,12,6,1,1,6,0,0.21,0.15,0.37,0.18,0.33,Matches,4e7d66f8
125,Joe Cole,eng ENG,MF,Lille,29,1981,32,20,1768,19.6,4,3,7,4,0,0,3,0,0.20,0.15,0.36,0.20,0.36,Matches,2c2f117b
126,Daniel Congré,fr FRA,DF,Toulouse,26,1985,37,37,3330,37.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,3f5b4635
127,Roy Contout,fr FRA,FW,Auxerre,26,1985,37,16,1819,20.2,5,5,10,5,0,0,3,0,0.25,0.25,0.49,0.25,0.49,Matches,a86da3b4
128,Sébastien Corchia,fr FRA,DF,Sochaux,20,1990,31,28,2522,28.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,0e7ccfc4
129,Benjamin Corgnet,fr FRA,MF,Dijon,24,1987,36,35,2975,33.1,8,2,10,8,0,0,2,0,0.24,0.06,0.30,0.24,0.30,Matches,cfd8dde3
130,Benoît Costil,fr FRA,GK,Rennes,24,1987,37,37,3330,37.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2434f24a
131,Adama Coulibaly,ml MLI,DFMF,Auxerre,30,1980,8,8,681,7.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,0168069e
132,Kafoumba Coulibaly,ci CIV,MF,Nice,25,1985,28,26,2419,26.9,1,3,4,1,0,0,4,0,0.04,0.11,0.15,0.04,0.15,Matches,62317599
133,Ousmane Coulibaly,ml MLI,DF,Brest,22,1989,18,17,1519,16.9,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,4661fcbc
134,Mehdi Courgnaud,fr FRA,FWMF,Dijon,20,1990,11,4,477,5.3,0,1,1,0,0,0,4,0,0.00,0.19,0.19,0.00,0.19,Matches,bb0db0fd
135,Mathieu Coutadeur,fr FRA,MF,Lorient,25,1986,30,24,2110,23.4,2,1,3,2,0,0,2,0,0.09,0.04,0.13,0.09,0.13,Matches,ef8ae23b
136,Cris,br BRA,DF,Lyon,34,1977,20,20,1734,19.3,2,0,2,2,0,0,3,0,0.10,0.00,0.10,0.10,0.10,Matches,823a6cc9
137,Pierrick Cros,fr FRA,GK,Sochaux,20,1991,7,7,630,7.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f48570a0
138,Pierrick Cros,fr FRA,DF,Saint-Étienne,19,1992,1,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,50a8dad6
139,Jhon Culma,co COL,MF,Brest,30,1981,21,20,1689,18.8,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,d2017dbe
140,Alexandre Cuvillier,fr FRA,FWMF,Nancy,25,1986,8,2,240,2.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4d70a1a0
141,Mouhamadou Dabo,fr FRA,DF,Lyon,24,1986,15,11,961,10.7,0,1,1,0,0,0,2,1,0.00,0.09,0.09,0.00,0.09,Matches,78853b7b
142,Omar Daf,sn SEN,DF,Brest,34,1977,16,15,1300,14.4,1,0,1,1,0,0,4,0,0.07,0.00,0.07,0.07,0.07,Matches,15128a4f
143,Stéphane Dalmat,fr FRA,MF,Rennes,32,1979,4,0,49,0.5,0,1,1,0,0,0,0,0,0.00,1.84,1.84,0.00,1.84,Matches,d5fe3aa1
144,Gaël Danic,fr FRA,MF,Valenciennes,29,1981,34,33,2839,31.5,7,2,9,4,3,3,2,0,0.22,0.06,0.29,0.13,0.19,Matches,5a529d5a
145,Romain Danzé,fr FRA,DFMF,Rennes,25,1986,32,28,2698,30.0,1,3,4,1,0,0,3,0,0.03,0.10,0.13,0.03,0.13,Matches,a5876fca
146,Charlie Davies,us USA,FW,Sochaux,25,1986,2,0,27,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f30e4466
147,Thierry Debès,fr FRA,GK,Ajaccio,37,1974,2,1,94,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,fa9d524c
148,Mathieu Debuchy,fr FRA,DF,Lille,26,1985,32,32,2845,31.6,5,1,6,4,1,1,10,1,0.16,0.03,0.19,0.13,0.16,Matches,92232aad
149,Andy Delort,dz ALG,FW,Ajaccio,19,1991,7,2,240,2.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,d33c706e
150,Papa Demba Camara,sn SEN,GK,Sochaux,18,1993,1,0,74,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0a4a94a2
151,Geoffrey Dernis,fr FRA,FWMF,Montpellier,30,1980,20,13,978,10.9,5,1,6,5,0,0,5,0,0.46,0.09,0.55,0.46,0.55,Matches,1a50eab9
152,Anthony Deroin,fr FRA,MF,Caen,32,1979,5,1,154,1.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,c5fd02d9
153,Antoine Devaux,fr FRA,DFMF,Toulouse,26,1985,22,20,1650,18.3,2,1,3,2,0,0,4,1,0.11,0.05,0.16,0.11,0.16,Matches,8af9e002
